epoch,train_loss,train_loss_cls,train_loss_cls_source,train_loss_cls_target,train_loss_tal,train_loss_dual_g,train_loss_dual_d,train_grad_norm_main,train_grad_norm_discriminator,train_grad_clip_fraction_main,train_grad_clip_fraction_discriminator,train_discriminator_steps,train_adversarial_scale,train_module_c_scale,train_acc,train_acc_source,train_acc_target,train_acc_source_like,train_acc_target_like,train_dual_d_discriminator_total,train_dual_d_discriminator_primary,train_dual_d_discriminator_auxiliary,train_dual_d_generator_total,train_dual_d_adv_primary,train_dual_d_adv_auxiliary,train_dual_d_cycle,train_dual_d_identity,train_dual_d_contrastive,train_dual_d_prototype_contrastive,train_dual_d_classification_feedback,train_dual_d_weighted_cycle,train_dual_d_weighted_identity,train_dual_d_weighted_contrastive,train_dual_d_weighted_prototype_contrastive,train_dual_d_weighted_classification_feedback,val_loss,val_acc,val_precision_macro_present,val_recall_macro_present,val_f1_macro_present,val_precision_micro,val_recall_micro,val_f1_micro,val_raw_loss,val_raw_acc,val_raw_f1_macro_present,train_full_acc,train_full_f1_macro_present,train_sampled_minus_full_acc,monitor_value,lr_main,lr_discriminator,lr_discriminator_to_main_ratio,epoch_seconds
11,4.1490752299626665,2.7768800854682922,1.720513214667638,1.4084891478220622,0.11487399786710739,1.3377329011758168,0.7473611136277517,25.14493195215861,2.1561471223831177,1.0,0.0,6.0,0.3,0.7,0.6527777777777778,0.5486111111111112,0.6527777777777778,0.5625,0.6041666666666666,0.7473611136277517,0.7728372514247894,0.7218849658966064,1.3377329011758168,1.015888934334119,1.369153509537379,0.30283964425325394,0.25013498092691105,1.5304701725641887,1.8849741717179616,3.0699788530667624,0.06783608223001163,0.008754724403843284,0.042853166038791336,0.11875337362289429,1.0744925886392593,1.198009878396988,0.8378378378378378,0.8563492063492064,0.9074074074074073,0.8408357075023742,0.8378378378378378,0.8378378378378378,0.8378378378378378,1.2032953798770905,0.8108108108108109,0.8200416867083535,0.7878787878787878,0.8091015459308141,-0.22537878787878785,0.8408357075023742,7e-05,3.5e-05,0.5,28.029460430145264
12,4.099283119042714,2.575488189856211,1.551500529050827,1.3653168380260468,-0.009116432319084803,1.5265298386414845,0.7345591684182485,26.8286771774292,2.1619996229807534,1.0,0.0,6.0,0.35,0.8,0.6666666666666666,0.6041666666666666,0.6666666666666666,0.5972222222222222,0.5486111111111112,0.7345591684182485,0.7924984892209371,0.6766198575496674,1.5265298386414845,1.08168230454127,1.4306512475013733,0.2961571862300237,0.24788576240340868,1.5349502861499786,1.8777287006378174,3.0642679929733276,0.07581624326606591,0.009915430253992477,0.04911841079592705,0.13519645979007086,1.2257072230180104,1.1181305795907974,0.8918918918918919,0.9301587301587302,0.9027777777777778,0.9079636412969746,0.8918918918918919,0.8918918918918919,0.8918918918918919,1.1119071543216705,0.9459459459459459,0.9615988949322283,0.9242424242424242,0.9138824138824138,-0.327020202020202,0.9079636412969746,7e-05,3.5e-05,0.5,27.508326530456543
13,3.9449520905812583,2.420688509941101,1.418358862400055,1.336439569791158,-0.09820650642116864,1.5537255505720775,0.7704015672206879,26.797681490580242,2.143693129221598,1.0,0.0,6.0,0.4,0.9,0.6458333333333334,0.6736111111111112,0.6458333333333334,0.6875,0.6805555555555556,0.7704015672206879,0.740493655204773,0.8003094792366028,1.5537255505720775,1.005893737077713,1.3623110502958298,0.2915716494123141,0.24700555702050528,1.4889848828315735,1.8586219151814778,2.7140689492225647,0.08397263164321582,0.011115250488122305,0.05360345356166363,0.15054837490121523,1.2213309903939564,1.0397787392139435,0.9459459459459459,0.9555555555555555,0.9675925925925927,0.9578002244668912,0.9459459459459459,0.9459459459459459,0.9459459459459459,1.051429659128189,0.918918918918919,0.9354457271123938,0.9393939393939394,0.933123802563531,-0.25189393939393945,0.9578002244668912,7e-05,3.5e-05,0.5,28.120673179626465
14,4.076200683911641,2.364977926015854,1.40999839703242,1.2733060270547867,0.014221668864289919,1.7069562673568726,0.7107287645339966,25.662976900736492,2.0232443809509277,1.0,0.0,6.0,0.45,1.0,0.7152777777777778,0.6527777777777778,0.7152777777777778,0.7152777777777778,0.5902777777777778,0.7107287645339966,0.7375315626462301,0.6839259564876556,1.7069562673568726,0.9702670325835546,1.2778659959634144,0.28572726994752884,0.24444428086280823,1.4240649938583374,1.7858658631642659,2.7004053791364035,0.09143272414803505,0.012222214291493097,0.0569625993569692,0.16072793553272882,1.3502026895682018,1.0398923605680466,0.9459459459459459,0.9555555555555555,0.9675925925925927,0.9578002244668912,0.9459459459459459,0.9459459459459459,0.9459459459459459,1.0542686134576797,0.9459459459459459,0.9578002244668912,0.9090909090909091,0.8984802171009066,-0.19381313131313127,0.9578002244668912,7e-05,3.5e-05,0.5,27.889577627182007
15,3.9951396584510803,2.308587292830149,1.375542511542638,1.2440596322218578,0.1030642210195462,1.6556330521901448,0.7238389253616333,26.703935941060383,2.0352440079053244,1.0,0.0,6.0,0.5,1.0,0.7083333333333334,0.6458333333333334,0.7083333333333334,0.6805555555555556,0.6180555555555556,0.7238389253616333,0.7632279992103577,0.6844498515129089,1.6556330521901448,0.9989942163228989,1.4543235003948212,0.28044087688128155,0.24249127010504404,1.3822788000106812,1.7367645005385082,2.598468760649363,0.08974107851584752,0.012124563567340374,0.05529115038613478,0.15630881115794182,1.2992343803246815,1.0709245055913925,0.9459459459459459,0.9555555555555555,0.9675925925925927,0.9578002244668912,0.9459459459459459,0.9459459459459459,0.9459459459459459,1.056397706270218,0.918918918918919,0.9333802000468666,0.9015151515151515,0.899098436268175,-0.2209595959595959,0.9578002244668912,7e-05,3.5e-05,0.5,28.07965660095215
16,3.9530572096506753,2.2481607794761658,1.3723698208729427,1.1677212913831074,0.05475406534969807,1.6884702841440837,0.6678671439488729,26.682382742563885,1.8995096484820049,1.0,0.0,6.0,0.55,1.0,0.7361111111111112,0.6458333333333334,0.7361111111111112,0.7361111111111112,0.6736111111111112,0.6678671439488729,0.7346373498439789,0.601096918185552,1.6884702841440837,0.967372382680575,1.4727220038572948,0.2760260005791982,0.24034464359283447,1.3337255616982777,1.679345687230428,2.673325538635254,0.08832831804951032,0.012017232288296023,0.05334902182221413,0.15114111577471098,1.336662769317627,0.962878555059433,0.9459459459459459,0.9555555555555555,0.9675925925925927,0.9578002244668912,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.9565690904855728,0.9459459459459459,0.9578002244668912,0.946969696969697,0.940724150483576,-0.21085858585858586,0.9578002244668912,7e-05,3.5e-05,0.5,28.591710567474365
17,3.9456868767738342,2.253590911626816,1.3478234360615413,1.2076899061600368,0.10551720205694437,1.6604408125082653,0.7185969650745392,26.865717887878418,2.0994707147280374,1.0,0.0,6.0,0.6,1.0,0.7083333333333334,0.7430555555555556,0.7083333333333334,0.6875,0.6944444444444444,0.7185969650745392,0.7079832951227824,0.7292106449604034,1.6604408125082653,0.9314440836509069,1.290320614973704,0.2734132756789525,0.24023360138138136,1.3736516237258911,1.739837646484375,2.6054967840512595,0.08749224555989106,0.012011680286377668,0.054946063396831356,0.15658539161086082,1.3027483920256298,0.8463444113731384,0.972972972972973,0.9444444444444444,0.9722222222222222,0.9470899470899471,0.972972972972973,0.972972972972973,0.972972972972973,0.841688483953476,0.972972972972973,0.9470899470899471,0.9166666666666666,0.9026184432497202,-0.22916666666666663,0.9470899470899471,7e-05,3.5e-05,0.5,27.993688344955444
18,3.7089078227678933,2.169097085793813,1.247778132557869,1.228425294160843,0.08518726006150246,1.5142545600732167,0.7688940664132436,25.790259838104248,2.0786720514297485,1.0,0.0,6.0,0.65,1.0,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.8194444444444444,0.7430555555555556,0.7688940664132436,0.868234246969223,0.6695538858572642,1.5142545600732167,0.8814677397410074,1.4325647354125977,0.2703978046774864,0.23975808173418045,1.264738659063975,1.6413091520468395,2.329575479030609,0.08652729603151481,0.011987904397149881,0.05058954500903686,0.14771782979369164,1.1647877395153046,0.9240862280130386,0.918918918918919,0.8999999999999999,0.9537037037037037,0.9122975789642456,0.918918918918919,0.918918918918919,0.918918918918919,0.9419345855712891,0.918918918918919,0.9122975789642456,0.9696969696969697,0.9597069597069596,-0.1502525252525253,0.9122975789642456,7e-05,3.5e-05,0.5,28.48220658302307
19,3.7891789277394614,2.1922794183095298,1.2951814730962117,1.1961306283871334,-0.02235196887825926,1.6036050220330555,0.7248831888039907,26.839860280354817,2.0401276350021362,1.0,0.0,6.0,0.7,1.0,0.75,0.6944444444444444,0.75,0.7708333333333334,0.6527777777777778,0.7248831888039907,0.7926105658213297,0.6571557819843292,1.6036050220330555,0.9007055660088857,1.365589867035548,0.2677236820260684,0.23763457189003626,1.2276294976472855,1.6674224237600963,2.5027085542678833,0.0856715776026249,0.011881728811810413,0.04910517887522777,0.15006802479426065,1.2513542771339417,0.8428450375795364,0.972972972972973,0.9777777777777779,0.9861111111111112,0.980246913580247,0.972972972972973,0.972972972972973,0.972972972972973,0.8832078874111176,0.972972972972973,0.980246913580247,0.9924242424242424,0.9857050032488629,-0.22159090909090906,0.980246913580247,7e-05,3.5e-05,0.5,28.34673309326172
20,3.3308908144632974,1.916866938273112,1.1500839442014694,1.0223773221174877,-0.08198200104137261,1.438618501027425,0.6743375758330027,22.265621821085613,1.927913745244344,1.0,0.0,6.0,0.75,1.0,0.8263888888888888,0.7916666666666666,0.8263888888888888,0.8611111111111112,0.7638888888888888,0.6743375758330027,0.7324040730794271,0.6162710686524709,1.438618501027425,0.8698266247908274,1.2902926256259282,0.266994687418143,0.23733567570646605,1.2916999359925587,1.6325175960858662,2.1720314025878906,0.08543829806149006,0.011866783878455559,0.0516679963717858,0.14692658931016922,1.0860157012939453,0.7803220450878143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8010566234588623,1.0,1.0,0.9848484848484849,0.9794107467579108,-0.1237373737373737,1.0,7e-05,3.5e-05,0.5,27.99196696281433
