run_dir,run,variant,domain,iteration,seed,metrics_path,epochs,best_epoch,best_val_acc,best_val_precision,best_val_recall,best_val_f1,best_val_correct,best_val_total,best_val_errors,best_val_acc_wilson_low,best_val_acc_wilson_high,best_train_full_acc,generalization_gap,feature_embeddings,result_path,best_train_acc_source_like,best_train_dual_d_cycle,best_train_dual_d_generator_total,best_train_dual_d_prototype_contrastive,best_train_dual_d_adv_primary,best_train_dual_d_classification_feedback,best_train_dual_d_adv_auxiliary,best_train_acc_target_like,best_train_dual_d_contrastive,best_train_dual_d_identity
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_逆光_20260830_174241,module_c_no_classification_feedback_逆光_20260830_174241/metrics_iter03,no_classification_feedback,逆光,3,47,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_逆光_20260830_174241/metrics_iter03.csv,45,33.0,1.0,1.0,1.0,1.0,37.0,37.0,0.0,0.9059390425448564,1.0,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_逆光_20260830_174241/feature_embeddings_iter03.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_逆光_20260830_174241/result_summary_iter03.json,0.9236111111111112,0.14941414693991342,0.14489857024616665,1.273226221402486,0.39993960824277663,1.8309650421142578,0.3742611375119951,0.8402777777777778,1.1564509405030146,0.269708792368571
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_雨天_20260830_174241,module_c_no_classification_feedback_雨天_20260830_174241/metrics_iter01,no_classification_feedback,雨天,1,48,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_雨天_20260830_174241/metrics_iter01.csv,60,56.0,1.0,1.0,1.0,1.0,26.0,26.0,0.0,0.8712669561953784,1.0,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_雨天_20260830_174241/feature_embeddings_iter01.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_雨天_20260830_174241/result_summary_iter01.json,0.9895833333333334,0.1021830253303051,0.07610579083363216,0.9875342150529226,0.527498185634613,1.5270934700965881,0.386046235760053,0.9375,0.8976868987083435,0.332710141936938
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_雨天_20260830_174241,module_c_no_classification_feedback_雨天_20260830_174241/metrics_iter02,no_classification_feedback,雨天,2,49,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_雨天_20260830_174241/metrics_iter02.csv,53,41.0,1.0,1.0,1.0,1.0,26.0,26.0,0.0,0.8712669561953784,1.0,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_雨天_20260830_174241/feature_embeddings_iter02.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_雨天_20260830_174241/result_summary_iter02.json,0.9791666666666666,0.11482040335734685,0.07973482956488927,1.076655089855194,0.3644186059633891,1.5362097422281902,0.46149468918641406,0.9479166666666666,1.0238248507181804,0.30770665407180786
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_雨天_20260830_174241,module_c_no_classification_feedback_雨天_20260830_174241/metrics_iter03,no_classification_feedback,雨天,3,50,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_雨天_20260830_174241/metrics_iter03.csv,59,47.0,1.0,1.0,1.0,1.0,26.0,26.0,0.0,0.8712669561953784,1.0,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_雨天_20260830_174241/feature_embeddings_iter03.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_雨天_20260830_174241/result_summary_iter03.json,0.9895833333333334,0.10850023105740547,0.077004241446654,1.0673943758010864,0.43802744150161743,1.507451097170512,0.33459589382012683,0.9791666666666666,0.9854998787244161,0.31533344089984894
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_黑天_20260830_174241,module_c_no_classification_feedback_黑天_20260830_174241/metrics_iter01,no_classification_feedback,黑天,1,42,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_黑天_20260830_174241/metrics_iter01.csv,60,52.0,0.9916666666666667,0.9953703703703703,0.9886363636363636,0.9916891284815813,119.0,120.0,1.0,0.9543025846256777,0.9985274821693252,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_黑天_20260830_174241/feature_embeddings_iter01.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_黑天_20260830_174241/result_summary_iter01.json,1.0,0.0829025574028492,0.05648210806151231,0.2636880248785019,0.4116942356030146,0.8171660900115967,0.4904346962769826,1.0,0.2611381103595098,0.12103124385078748
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_黑天_20260830_174241,module_c_no_classification_feedback_黑天_20260830_174241/metrics_iter02,no_classification_feedback,黑天,2,43,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_黑天_20260830_174241/metrics_iter02.csv,60,53.0,0.9916666666666667,0.9791666666666667,0.9886363636363636,0.9826839826839827,119.0,120.0,1.0,0.9543025846256777,0.9985274821693252,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_黑天_20260830_174241/feature_embeddings_iter02.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_黑天_20260830_174241/result_summary_iter02.json,1.0,0.0661337065200011,0.055093803256750104,0.24690630286931992,0.5279873838027318,0.8034220596154531,0.5004717042048772,0.9979166666666667,0.23950064182281494,0.08404355198144912
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_黑天_20260830_174241,module_c_no_classification_feedback_黑天_20260830_174241/metrics_iter03,no_classification_feedback,黑天,3,44,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_黑天_20260830_174241/metrics_iter03.csv,50,29.0,0.9833333333333333,0.984006734006734,0.9855875831485588,0.9847346631937827,118.0,120.0,2.0,0.9412628731870861,0.9954175314588486,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_黑天_20260830_174241/feature_embeddings_iter03.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_classification_feedback_黑天_20260830_174241/result_summary_iter03.json,0.9958333333333333,0.09913648987809817,0.06670284730692705,0.35675729513168336,0.40745043754577637,0.8584486047426859,0.41308191617329915,1.0,0.3791384339332581,0.18086455861727396
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_逆光_20260830_161930,module_c_no_cycle_逆光_20260830_161930/metrics_iter01,no_cycle,逆光,1,45,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_逆光_20260830_161930/metrics_iter01.csv,60,51.0,1.0,1.0,1.0,1.0,37.0,37.0,0.0,0.9059390425448564,1.0,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_逆光_20260830_161930/feature_embeddings_iter01.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_逆光_20260830_161930/result_summary_iter01.json,0.9791666666666666,0.34801385137769913,0.3344264328479767,1.074084824985928,0.5906299385759566,1.4441774023903742,0.49788400530815125,0.9722222222222222,0.9530630045466952,0.23602088458008236
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_逆光_20260830_161930,module_c_no_cycle_逆光_20260830_161930/metrics_iter02,no_cycle,逆光,2,46,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_逆光_20260830_161930/metrics_iter02.csv,45,33.0,1.0,1.0,1.0,1.0,37.0,37.0,0.0,0.9059390425448564,1.0,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_逆光_20260830_161930/feature_embeddings_iter02.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_逆光_20260830_161930/result_summary_iter02.json,0.9583333333333334,0.33879978789223564,0.39592615101072526,1.350229303042094,0.5880819923347897,1.6602959632873535,0.7642180191146003,0.9444444444444444,1.2363344298468695,0.24446031947930655
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_逆光_20260830_161930,module_c_no_cycle_逆光_20260830_161930/metrics_iter03,no_cycle,逆光,3,47,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_逆光_20260830_161930/metrics_iter03.csv,46,34.0,1.0,1.0,1.0,1.0,37.0,37.0,0.0,0.9059390425448564,1.0,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_逆光_20260830_161930/feature_embeddings_iter03.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_逆光_20260830_161930/result_summary_iter03.json,0.9375,0.33250002066294354,0.38643473386764526,1.2404682901170518,0.5695817834801145,1.7080841329362657,0.4622165660063426,0.9444444444444444,1.1420581340789795,0.2385961479610867
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_雨天_20260830_161930,module_c_no_cycle_雨天_20260830_161930/metrics_iter01,no_cycle,雨天,1,48,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_雨天_20260830_161930/metrics_iter01.csv,42,30.0,1.0,1.0,1.0,1.0,26.0,26.0,0.0,0.8712669561953784,1.0,0.96875,-0.03125,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_雨天_20260830_161930/feature_embeddings_iter01.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_雨天_20260830_161930/result_summary_iter01.json,0.9895833333333334,0.339796503384908,1.0749101837476094,1.1788372993469238,1.3636011083920796,1.6225632627805073,1.0618913372357686,0.9375,1.1562944849332173,0.2508961384495099
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_雨天_20260830_161930,module_c_no_cycle_雨天_20260830_161930/metrics_iter02,no_cycle,雨天,2,49,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_雨天_20260830_161930/metrics_iter02.csv,49,37.0,1.0,1.0,1.0,1.0,26.0,26.0,0.0,0.8712669561953784,1.0,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_雨天_20260830_161930/feature_embeddings_iter02.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_雨天_20260830_161930/result_summary_iter02.json,1.0,0.35037949681282043,0.9281509518623352,0.9465721448262533,0.6084907948970795,1.434631844361623,0.673030952612559,0.9166666666666666,0.8515046338240305,0.2502068181832631
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_雨天_20260830_161930,module_c_no_cycle_雨天_20260830_161930/metrics_iter03,no_cycle,雨天,3,50,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_雨天_20260830_161930/metrics_iter03.csv,46,34.0,1.0,1.0,1.0,1.0,26.0,26.0,0.0,0.8712669561953784,1.0,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_雨天_20260830_161930/feature_embeddings_iter03.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_雨天_20260830_161930/result_summary_iter03.json,1.0,0.3450864652792613,1.0130531092484791,1.1215312282244365,0.7891799608866373,1.5592007835706074,0.6122081776460012,0.90625,1.0600857138633728,0.24718925853570303
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_黑天_20260830_161930,module_c_no_cycle_黑天_20260830_161930/metrics_iter01,no_cycle,黑天,1,42,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_黑天_20260830_161930/metrics_iter01.csv,54,39.0,0.9916666666666667,0.9791666666666667,0.9886363636363636,0.9826839826839827,119.0,120.0,1.0,0.9543025846256777,0.9985274821693252,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_黑天_20260830_161930/feature_embeddings_iter01.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_黑天_20260830_161930/result_summary_iter01.json,0.9979166666666667,0.34838045040766397,0.5805635412534078,0.30410927484432854,0.4241177588701248,0.8112180272738139,0.49696042239665983,1.0,0.3039517934123675,0.23699250916639963
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_黑天_20260830_161930,module_c_no_cycle_黑天_20260830_161930/metrics_iter02,no_cycle,黑天,2,43,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_黑天_20260830_161930/metrics_iter02.csv,50,35.0,0.9916666666666667,0.9791666666666667,0.9886363636363636,0.9826839826839827,119.0,120.0,1.0,0.9543025846256777,0.9985274821693252,1.0,0.008333333333333304,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_黑天_20260830_161930/feature_embeddings_iter02.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_黑天_20260830_161930/result_summary_iter02.json,1.0,0.3370862195889155,0.5877045770486196,0.32953040301799774,0.4859828313191732,0.8248311042785644,0.3492579455176989,1.0,0.30279453843832016,0.2316558892528216
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_黑天_20260830_161930,module_c_no_cycle_黑天_20260830_161930/metrics_iter03,no_cycle,黑天,3,44,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_黑天_20260830_161930/metrics_iter03.csv,51,36.0,0.9916666666666667,0.9953703703703703,0.9886363636363636,0.9916891284815813,119.0,120.0,1.0,0.9543025846256777,0.9985274821693252,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_黑天_20260830_161930/feature_embeddings_iter03.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_cycle_黑天_20260830_161930/result_summary_iter03.json,0.9979166666666667,0.35064663787682854,0.5857834180196126,0.3399277408917745,0.47995640337467194,0.8128832737604778,0.4696449468533198,1.0,0.34951003988583884,0.23792132834593455
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_逆光_20260830_164025,module_c_no_identity_逆光_20260830_164025/metrics_iter01,no_identity,逆光,1,45,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_逆光_20260830_164025/metrics_iter01.csv,39,27.0,0.972972972972973,0.9777777777777779,0.9814814814814815,0.9775533108866442,36.0,37.0,1.0,0.8617562156243666,0.9952131489450924,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_逆光_20260830_164025/feature_embeddings_iter01.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_逆光_20260830_164025/result_summary_iter01.json,0.8819444444444444,0.2541097038322025,0.461098098092609,1.4626182052824233,0.8650279111332364,1.8246056503719754,0.8272564013799032,0.9027777777777778,1.342493798997667,0.23367243177360958
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_逆光_20260830_164025,module_c_no_identity_逆光_20260830_164025/metrics_iter02,no_identity,逆光,2,46,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_逆光_20260830_164025/metrics_iter02.csv,36,24.0,0.972972972972973,0.9841269841269842,0.9861111111111112,0.9840455840455841,36.0,37.0,1.0,0.8617562156243666,0.9952131489450924,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_逆光_20260830_164025/feature_embeddings_iter02.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_逆光_20260830_164025/result_summary_iter02.json,0.8680555555555556,0.2587772144211663,0.5023026896847619,1.566054105758667,0.7284591197967529,2.0318579541312323,1.0375967423121135,0.8680555555555556,1.4178035921520658,0.23868846562173632
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_逆光_20260830_164025,module_c_no_identity_逆光_20260830_164025/metrics_iter03,no_identity,逆光,3,47,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_逆光_20260830_164025/metrics_iter03.csv,46,34.0,1.0,1.0,1.0,1.0,37.0,37.0,0.0,0.9059390425448564,1.0,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_逆光_20260830_164025/feature_embeddings_iter03.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_逆光_20260830_164025/result_summary_iter03.json,0.9444444444444444,0.24333069059583876,0.422456744644377,1.2918236520555284,0.582672291331821,1.764577931827969,0.5006842050287459,0.9166666666666666,1.1988517045974731,0.22747795283794403
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_雨天_20260830_164025,module_c_no_identity_雨天_20260830_164025/metrics_iter01,no_identity,雨天,1,48,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_雨天_20260830_164025/metrics_iter01.csv,58,46.0,1.0,1.0,1.0,1.0,26.0,26.0,0.0,0.8712669561953784,1.0,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_雨天_20260830_164025/feature_embeddings_iter01.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_雨天_20260830_164025/result_summary_iter01.json,0.9895833333333334,0.28080029288927716,0.9737040102481842,0.9484597047170004,0.878571609656016,1.4512366652488708,0.7121683657169342,0.96875,0.928969532251358,0.23430082201957703
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_雨天_20260830_164025,module_c_no_identity_雨天_20260830_164025/metrics_iter02,no_identity,雨天,2,49,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_雨天_20260830_164025/metrics_iter02.csv,52,40.0,1.0,1.0,1.0,1.0,26.0,26.0,0.0,0.8712669561953784,1.0,0.9791666666666666,-0.02083333333333337,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_雨天_20260830_164025/feature_embeddings_iter02.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_雨天_20260830_164025/result_summary_iter02.json,1.0,0.28867167234420776,0.9868542353312174,0.9586516519387563,0.5719940910736719,1.4810702602068584,0.7128375073273977,0.9583333333333334,0.9398006002108256,0.23977402597665787
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_雨天_20260830_164025,module_c_no_identity_雨天_20260830_164025/metrics_iter03,no_identity,雨天,3,50,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_雨天_20260830_164025/metrics_iter03.csv,43,31.0,1.0,1.0,1.0,1.0,26.0,26.0,0.0,0.8712669561953784,1.0,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_雨天_20260830_164025/feature_embeddings_iter03.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_雨天_20260830_164025/result_summary_iter03.json,1.0,0.29690617322921753,1.0427536567052205,1.1445502638816833,0.8714754978815714,1.556382656097412,0.6121133665243784,0.9270833333333334,1.0582105616728466,0.2366435800989469
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_黑天_20260830_164025,module_c_no_identity_黑天_20260830_164025/metrics_iter01,no_identity,黑天,1,42,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_黑天_20260830_164025/metrics_iter01.csv,50,30.0,0.9916666666666667,0.9791666666666667,0.9886363636363636,0.9826839826839827,119.0,120.0,1.0,0.9543025846256777,0.9985274821693252,1.0,0.008333333333333304,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_黑天_20260830_164025/feature_embeddings_iter01.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_黑天_20260830_164025/result_summary_iter01.json,1.0,0.1818424547712008,0.606560989220937,0.3816855748494466,0.37422842482725777,0.8197225709756215,0.4299152344465256,1.0,0.40499127507209776,0.19237094968557358
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_黑天_20260830_164025,module_c_no_identity_黑天_20260830_164025/metrics_iter02,no_identity,黑天,2,43,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_黑天_20260830_164025/metrics_iter02.csv,50,35.0,0.9916666666666667,0.9953703703703703,0.9886363636363636,0.9916891284815813,119.0,120.0,1.0,0.9543025846256777,0.9985274821693252,1.0,0.008333333333333304,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_黑天_20260830_164025/feature_embeddings_iter02.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_黑天_20260830_164025/result_summary_iter02.json,1.0,0.15358022103706995,0.6075813452402751,0.366510542233785,0.5097444862127304,0.8306076884269714,0.3710759828488032,0.9979166666666667,0.32860855956872304,0.19173556764920552
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_黑天_20260830_164025,module_c_no_identity_黑天_20260830_164025/metrics_iter03,no_identity,黑天,3,44,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_黑天_20260830_164025/metrics_iter03.csv,51,36.0,0.9916666666666667,0.9953703703703703,0.9886363636363636,0.9916891284815813,119.0,120.0,1.0,0.9543025846256777,0.9985274821693252,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_黑天_20260830_164025/feature_embeddings_iter03.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_identity_黑天_20260830_164025/result_summary_iter03.json,1.0,0.15135839333136877,0.5961653312047323,0.31724526584148405,0.49331163664658867,0.812146149079005,0.48234637478987374,1.0,0.3233594407637914,0.1930403858423233
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_逆光_20260830_180628,module_c_no_module_c_逆光_20260830_180628/metrics_iter01,no_module_c,逆光,1,45,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_逆光_20260830_180628/metrics_iter01.csv,45,33.0,1.0,1.0,1.0,1.0,37.0,37.0,0.0,0.9059390425448564,1.0,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_逆光_20260830_180628/feature_embeddings_iter01.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_逆光_20260830_180628/result_summary_iter01.json,0.875,0.48669903808169895,0.017638969959484205,1.6338975032170613,0.34096142484082115,1.9568393230438232,0.3645973768499162,0.8611111111111112,1.4794667959213257,0.37532327903641594
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_逆光_20260830_180628,module_c_no_module_c_逆光_20260830_180628/metrics_iter02,no_module_c,逆光,2,46,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_逆光_20260830_180628/metrics_iter02.csv,51,39.0,1.0,1.0,1.0,1.0,37.0,37.0,0.0,0.9059390425448564,1.0,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_逆光_20260830_180628/feature_embeddings_iter02.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_逆光_20260830_180628/result_summary_iter02.json,0.8819444444444444,0.47260118855370414,0.01894259225163195,1.630296164088779,0.2804333319266637,1.9078480535083346,0.47727035482724506,0.875,1.3493087556627061,0.4023721085654365
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_逆光_20260830_180628,module_c_no_module_c_逆光_20260830_180628/metrics_iter03,no_module_c,逆光,3,47,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_逆光_20260830_180628/metrics_iter03.csv,46,34.0,1.0,1.0,1.0,1.0,37.0,37.0,0.0,0.9059390425448564,1.0,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_逆光_20260830_180628/feature_embeddings_iter03.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_逆光_20260830_180628/result_summary_iter03.json,0.9027777777777778,0.47730498181449044,0.012688635744982295,1.5237901078330145,0.3052154613865746,1.99341262711419,0.20232996178997886,0.9027777777777778,1.3985869487126668,0.38214665320184493
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_雨天_20260830_180628,module_c_no_module_c_雨天_20260830_180628/metrics_iter01,no_module_c,雨天,1,48,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_雨天_20260830_180628/metrics_iter01.csv,49,37.0,0.9615384615384616,0.9444444444444443,0.9791666666666666,0.9555555555555556,25.0,26.0,1.0,0.811068230080416,0.9931781910230102,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_雨天_20260830_180628/feature_embeddings_iter01.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_雨天_20260830_180628/result_summary_iter01.json,0.9895833333333334,0.46865605811278027,0.01545187970623374,1.2772930065790813,0.5337260762850443,1.530811111132304,0.2388679360349973,0.9479166666666666,1.1492138902346294,0.3638236075639725
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_雨天_20260830_180628,module_c_no_module_c_雨天_20260830_180628/metrics_iter02,no_module_c,雨天,2,49,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_雨天_20260830_180628/metrics_iter02.csv,56,44.0,1.0,1.0,1.0,1.0,26.0,26.0,0.0,0.8712669561953784,1.0,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_雨天_20260830_180628/feature_embeddings_iter02.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_雨天_20260830_180628/result_summary_iter02.json,0.9791666666666666,0.48694902658462524,0.011148078987995783,1.1031437516212463,0.24519641449054083,1.523363987604777,0.31220754235982895,0.9270833333333334,1.0529303352038066,0.387996365626653
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_雨天_20260830_180628,module_c_no_module_c_雨天_20260830_180628/metrics_iter03,no_module_c,雨天,3,50,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_雨天_20260830_180628/metrics_iter03.csv,43,31.0,1.0,1.0,1.0,1.0,26.0,26.0,0.0,0.8712669561953784,1.0,,,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_雨天_20260830_180628/feature_embeddings_iter03.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_雨天_20260830_180628/result_summary_iter03.json,0.96875,0.4491102447112401,0.012642642017453909,1.314222514629364,0.38386165102322894,1.6756639679272969,0.24827047189076742,0.875,1.2139737208684285,0.3487556725740433
runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_黑天_20260830_180628,module_c_no_module_c_黑天_20260830_180628/metrics_iter01,no_module_c,黑天,1,42,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_黑天_20260830_180628/metrics_iter01.csv,55,40.0,0.9916666666666667,0.9791666666666667,0.9886363636363636,0.9826839826839827,119.0,120.0,1.0,0.9543025846256777,0.9985274821693252,1.0,0.008333333333333304,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_黑天_20260830_180628/feature_embeddings_iter01.npz,runs/module_c_v11_ablation_60/module_c_20260830_155840/module_c_no_module_c_黑天_20260830_180628/result_summary_iter01.json,0.9916666666666667,0.527448982000351,0.021032049010197323,0.8555878500143687,0.37926401793956754,0.8851775487263998,0.46201792657375335,0.9895833333333334,0.7719967206319173,0.4549678752819697
