epoch,train_loss,train_loss_cls,train_loss_cls_source,train_loss_cls_target,train_loss_tal,train_loss_dual_g,train_loss_dual_d,train_grad_norm_main,train_grad_norm_discriminator,train_adversarial_scale,train_acc,train_acc_source,train_acc_target,train_acc_source_like,train_acc_target_like,train_dual_d_discriminator_total,train_dual_d_discriminator_primary,train_dual_d_discriminator_auxiliary,train_dual_d_generator_total,train_dual_d_adv_primary,train_dual_d_adv_auxiliary,train_dual_d_cycle,train_dual_d_identity,train_dual_d_contrastive,train_dual_d_classification_feedback,val_loss,val_acc,val_precision_macro_present,val_recall_macro_present,val_f1_macro_present,val_precision_micro,val_recall_micro,val_f1_micro,val_raw_loss,val_raw_acc,val_raw_f1_macro_present,train_full_acc,train_full_f1_macro_present,train_sampled_minus_full_acc,monitor_value,lr_main,lr_discriminator,lr_discriminator_to_main_ratio,epoch_seconds
37,2.4907021522521973,1.1539355516433716,0.5773553167070661,0.5765802221638816,-0.6450385068144117,1.5302781547818864,1.0484556257724762,1.3021617531776428,2.0584299564361572,1.0,1.0,1.0,1.0,1.0,1.0,1.0484556257724762,0.9881232529878616,1.108788013458252,1.5302781547818864,0.36186642731939045,0.3656874405486243,0.10224154485123498,0.27279440207140787,2.381037269319807,1.1546585304396493,0.6163905411958694,0.9833333333333333,0.9849537037037037,0.9939024390243902,0.9890817268252665,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.6119908392429352,0.9833333333333333,0.9890817268252665,0.9870967741935484,0.985257398931357,0.012903225806451646,0.9890817268252665,7.5e-05,2.5e-05,0.33333333333333337,10.765667915344238
38,2.483045356614249,1.1493628110204424,0.5744150962148394,0.5749477062906537,-0.6392431514603751,1.5254554833684648,1.0709120631217957,1.1067156493663788,2.0528153777122498,1.0,1.0,1.0,1.0,1.0,1.0,1.0709120631217957,1.0436369478702545,1.0981871783733368,1.5254554833684648,0.37293170605387005,0.39095096715859007,0.10098398104310036,0.2681419530085155,2.3448769875935147,1.1506804483277457,0.6034962385892868,0.9833333333333333,0.9849537037037037,0.9939024390243902,0.9890817268252665,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.6003269404172897,0.9833333333333333,0.9890817268252665,0.9956989247311828,0.9964458247066943,0.004301075268817178,0.9890817268252665,7.5e-05,2.5e-05,0.33333333333333337,10.499631881713867
39,2.500061341694423,1.1508824229240417,0.5742019244602748,0.5766805027212415,-0.6109491671834674,1.5324636782918657,1.0426298677921295,1.2887156690870012,1.96631321310997,1.0,1.0,1.0,1.0,1.0,1.0,1.0426298677921295,1.008849710226059,1.0764100700616837,1.5324636782918657,0.3595869924340929,0.39303078608853476,0.09986964081014905,0.26558661673750195,2.390905805996486,1.1548971448625838,0.6042125970125198,0.9833333333333333,0.9849537037037037,0.9939024390243902,0.9890817268252665,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.6011762917041779,0.9833333333333333,0.9890817268252665,0.989247311827957,0.9913203222435704,0.010752688172043001,0.9890817268252665,7.5e-05,2.5e-05,0.33333333333333337,10.841482639312744
40,2.5144082818712508,1.155195687498365,0.5769765334469932,0.5782191370214734,-0.5754899829626083,1.531859542642321,0.9950676411390305,1.3675891671861922,1.9350429773330688,1.0,1.0,1.0,1.0,1.0,1.0,0.9950676411390305,0.9282287955284119,1.061906486749649,1.531859542642321,0.3825958924634116,0.40349348528044565,0.09939661355955261,0.2627015028681074,2.3856013672692433,1.151857078075409,0.595503181219101,0.9833333333333333,0.9849537037037037,0.9939024390243902,0.9890817268252665,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.5929553210735321,0.9833333333333333,0.9890817268252665,0.9978494623655914,0.9982085087139527,0.0021505376344086446,0.9890817268252665,3.75e-05,1.25e-05,0.33333333333333337,10.804617881774902
41,2.4995329209736417,1.1516777787889754,0.5747230223246983,0.5769547351769039,-0.6070775645119804,1.5299784285681588,1.0180445164442062,1.0611569285392761,1.9568244218826294,1.0,1.0,1.0,1.0,1.0,1.0,1.0180445164442062,0.9843820035457611,1.0517070591449738,1.5299784285681588,0.37976955090250286,0.42777895501681734,0.09798152425459453,0.2582096393619265,2.3826498133795604,1.149057345730918,0.5980552583932877,0.9833333333333333,0.9849537037037037,0.9939024390243902,0.9890817268252665,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.5951050370931625,0.9833333333333333,0.9890817268252665,0.9956989247311828,0.9964458247066943,0.004301075268817178,0.9890817268252665,3.75e-05,1.25e-05,0.33333333333333337,10.537343740463257
42,2.4901400974818637,1.1531755924224854,0.5769630244800023,0.5762125679424831,-0.6633552738598415,1.5359710710389274,1.0117731392383575,1.291414690869195,1.898519605398178,1.0,1.0,1.0,1.0,1.0,1.0,1.0117731392383575,0.995313286781311,1.0282329469919205,1.5359710710389274,0.4043256661721638,0.4163564571312496,0.09806777962616511,0.2552193318094526,2.3860961880002702,1.1534983771187919,0.5933542549610138,0.9833333333333333,0.9849537037037037,0.9939024390243902,0.9890817268252665,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.5921883285045624,0.9916666666666667,0.996098299557419,1.0,1.0,0.0,0.9890817268252665,3.75e-05,1.25e-05,0.33333333333333337,10.416363954544067
43,2.4874221767698015,1.1504198057310921,0.5743628399712699,0.5760569657598223,-0.6402777433395386,1.52908570425851,1.0130379647016525,1.122144034930638,1.8997373580932617,1.0,1.0,1.0,1.0,1.0,1.0,1.0130379647016525,0.9491215646266937,1.076954334974289,1.52908570425851,0.38091240397521425,0.42506685640130726,0.09668071355138506,0.25391356221267153,2.388496603284563,1.148602076939174,0.6080353558063507,0.975,0.9759615384615384,0.989094746716698,0.981650641025641,0.975,0.975,0.975,0.6064986437559128,0.975,0.981650641025641,0.9956989247311828,0.9921455854017395,0.004301075268817178,0.981650641025641,3.75e-05,1.25e-05,0.33333333333333337,10.820279121398926
44,2.4862339666911533,1.1506715672356742,0.5747776414666858,0.5758939044816154,-0.638879154409681,1.5272261840956551,0.9817496687173843,1.1967972900186266,1.8905133306980133,1.0,1.0,1.0,1.0,1.0,1.0,0.9817496687173843,0.9456968754529953,1.0178024470806122,1.5272261840956551,0.38169151331697193,0.42255592559065136,0.09647343627044133,0.25098474962370737,2.3698392595563615,1.1490315539496285,0.6112214028835297,0.975,0.9759615384615384,0.989094746716698,0.981650641025641,0.975,0.975,0.975,0.6104497611522675,0.975,0.981650641025641,0.9956989247311828,0.9964458247066943,0.004301075268817178,0.981650641025641,3.75e-05,1.25e-05,0.33333333333333337,10.336801290512085
45,2.4867819377354214,1.1477226870400565,0.5744792563574654,0.5732434349400657,-0.6521628754479545,1.5347081167357308,0.9884268492460251,1.081171487058912,1.8785054981708527,1.0,1.0,1.0,1.0,1.0,1.0,0.9884268492460251,0.9325391799211502,1.044314593076706,1.5347081167357308,0.40860813430377413,0.4316898137331009,0.09625485805528504,0.2485541562948908,2.3897209678377425,1.1511510866028922,0.5981591790914536,0.9833333333333333,0.9849537037037037,0.9939024390243902,0.9890817268252665,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.5978272408246994,0.9833333333333333,0.9890817268252665,1.0,1.0,0.0,0.9890817268252665,3.75e-05,1.25e-05,0.33333333333333337,9.942063093185425
46,2.493748188018799,1.149864571435111,0.575842776468822,0.5740217821938651,-0.632880164044244,1.5337476815496172,0.9840241074562073,1.1350556739739008,1.8814581334590912,1.0,1.0,1.0,1.0,1.0,1.0,0.9840241074562073,0.9427725970745087,1.0252756178379059,1.5337476815496172,0.4000887679202216,0.4344734719821385,0.09541123094303268,0.24692403099366597,2.394118002482823,1.1508278250694275,0.5971654057502747,0.9833333333333333,0.9849537037037037,0.9939024390243902,0.9890817268252665,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.5970567911863327,0.9833333333333333,0.9890817268252665,1.0,1.0,0.0,0.9890817268252665,3.75e-05,1.25e-05,0.33333333333333337,10.305683135986328
47,2.487744092941284,1.1493186099188668,0.5749287520136152,0.5743898706776756,-0.6471705053533826,1.5325766716684615,1.0129726380109787,1.3372954768793923,1.9368408024311066,1.0,1.0,1.0,1.0,1.0,1.0,1.0129726380109787,0.9739261120557785,1.0520191192626953,1.5325766716684615,0.38464547267981936,0.45310646082673756,0.09533718654087611,0.24617916345596313,2.391443201473781,1.1496796011924744,0.5985434800386429,0.9833333333333333,0.9849537037037037,0.9939024390243902,0.9890817268252665,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.5969768911600113,0.9833333333333333,0.9890817268252665,1.0,1.0,0.0,0.9890817268252665,1.875e-05,6.25e-06,0.33333333333333337,10.504778146743774
48,2.4883727857044766,1.1483037386621748,0.5736821251256126,0.574621605021613,-0.645638074193682,1.5337604880332947,0.9860749691724777,4.153674811124802,1.9292448163032532,1.0,1.0,1.0,1.0,1.0,1.0,0.9860749691724777,0.9821607172489166,0.9899892210960388,1.5337604880332947,0.43070406147411894,0.4430819238935198,0.09450433882219451,0.24491462324346816,2.3774807964052473,1.149135913167681,0.5997518301010132,0.975,0.9759615384615384,0.989094746716698,0.981650641025641,0.975,0.975,0.975,0.5995367616415024,0.975,0.981650641025641,0.9978494623655914,0.9982085087139527,0.0021505376344086446,0.981650641025641,1.875e-05,6.25e-06,0.33333333333333337,9.858364582061768
49,2.482729434967041,1.1487585050719125,0.5758706969874245,0.5728877995695386,-0.6625195103032249,1.5327268072537013,1.0153806060552597,1.3311926765101296,1.9163221716880798,1.0,1.0,1.0,1.0,1.0,1.0,1.0153806060552597,0.9364017248153687,1.0943594574928284,1.5327268072537013,0.39864356390067507,0.4525632028068815,0.09426810645631381,0.24300148231642588,2.3841347864695956,1.1499085085732597,0.5873188525438309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5859902054071426,1.0,1.0,1.0,1.0,0.0,1.0,1.875e-05,6.25e-06,0.33333333333333337,10.93020510673523
50,2.478619933128357,1.1491609386035375,0.5753242075443268,0.573836726801736,-0.6921602232115609,1.5371070674487524,0.9696165770292282,1.114077363695417,1.7823284566402435,1.0,1.0,1.0,1.0,1.0,1.0,0.9696165770292282,0.9868259429931641,0.9524071961641312,1.5371070674487524,0.42495381619249073,0.47947331198624205,0.09428956572498594,0.24247404507228307,2.374949404171535,1.149900930268424,0.5961400717496872,0.9833333333333333,0.9849537037037037,0.9939024390243902,0.9890817268252665,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.5946239531040192,0.9833333333333333,0.9890817268252665,1.0,1.0,0.0,0.9890817268252665,1.875e-05,6.25e-06,0.33333333333333337,11.060438632965088
51,2.49272016116551,1.1524718403816223,0.5746183097362518,0.5778535093579974,-0.665410578250885,1.5398714968136378,1.0299142003059387,1.44338082415717,1.9226103127002716,1.0,1.0,1.0,1.0,0.9977678571428571,1.0,1.0299142003059387,0.9560294449329376,1.1037989854812622,1.5398714968136378,0.42450242808886934,0.4566401903118406,0.09386588633060455,0.24189613333770207,2.3992628199713573,1.1528031996318273,0.588614359498024,0.9833333333333333,0.9849537037037037,0.9939024390243902,0.9890817268252665,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.5872616618871689,0.9916666666666667,0.996098299557419,1.0,1.0,-0.0022321428571429047,0.9890817268252665,1.875e-05,6.25e-06,0.33333333333333337,10.941442012786865
52,2.4789645842143466,1.1473213945116316,0.5747680578913007,0.5725533238479069,-0.6697127861636025,1.532557053225381,0.9647676050662994,1.1583354132516044,1.8225210011005402,1.0,1.0,1.0,1.0,1.0,1.0,0.9647676050662994,0.9721382558345795,0.9573969393968582,1.532557053225381,0.4185422658920288,0.4714872943503516,0.09335795044898987,0.24150298748697555,2.369876606123788,1.1478123153959001,0.5839870274066925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5833054035902023,1.0,1.0,1.0,1.0,0.0,1.0,1.875e-05,6.25e-06,0.33333333333333337,10.276986598968506
53,2.4793851375579834,1.149580214704786,0.5736804349081857,0.5758998010839734,-0.6673273699624198,1.5300031389508928,0.9718539267778397,1.3500583853040422,1.7840072214603424,1.0,1.0,1.0,1.0,1.0,1.0,0.9718539267778397,0.95820452272892,0.9855033755302429,1.5300031389508928,0.4041379051549094,0.4452873745134899,0.09327019325324468,0.2414387230362211,2.3754886899675642,1.1488046986716134,0.5989709198474884,0.975,0.9759615384615384,0.989094746716698,0.981650641025641,0.975,0.975,0.975,0.5975934416055679,0.975,0.981650641025641,0.9978494623655914,0.9982085087139527,0.0021505376344086446,0.981650641025641,1.875e-05,6.25e-06,0.33333333333333337,10.39840817451477
54,2.482235993657793,1.1461114287376404,0.5718062903199878,0.5743051384176526,-0.6537296261106219,1.5322434646742684,0.985863521695137,1.1525336461407798,1.8300240635871887,1.0,1.0,1.0,1.0,1.0,1.0,0.985863521695137,0.922598347067833,1.049128696322441,1.5322434646742684,0.41556691910539356,0.46509544977119993,0.09314605487244469,0.23964686478887284,2.370055539267404,1.1486162883894784,0.600290447473526,0.9833333333333333,0.9807692307692307,0.9939024390243902,0.9864583333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.5984395295381546,0.9833333333333333,0.9864583333333333,1.0,1.0,0.0,0.9864583333333333,1.875e-05,6.25e-06,0.33333333333333337,10.566101551055908
55,2.4801552636282787,1.1481938447271074,0.5753367585795266,0.5728570818901062,-0.6613956732409341,1.530380129814148,0.9188866168260574,1.0001119588102614,1.7497946619987488,1.0,1.0,1.0,1.0,1.0,1.0,0.9188866168260574,0.9046054631471634,0.9331677854061127,1.530380129814148,0.4315500940595354,0.4734921710831778,0.09291753651840347,0.23895791811602457,2.362317221505301,1.1452375224658422,0.5879866182804108,0.9916666666666667,0.9895833333333334,0.9969512195121951,0.9930220075147611,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.5867619812488556,0.9916666666666667,0.9930220075147611,1.0,1.0,0.0,0.9930220075147611,1.875e-05,6.25e-06,0.33333333333333337,10.989763975143433
56,2.4812960624694824,1.1480374761990138,0.5745452301842826,0.5734922460147313,-0.6720863452979496,1.5348845039095198,0.9479429572820663,1.017571040562221,1.7732055187225342,1.0,1.0,1.0,1.0,1.0,1.0,0.9479429572820663,0.9332356303930283,0.9626502692699432,1.5348845039095198,0.43762512505054474,0.4831521383353642,0.0929010340145656,0.23818350051130568,2.3642163446971347,1.1480254445757185,0.5950044393539429,0.975,0.9759615384615384,0.989094746716698,0.981650641025641,0.975,0.975,0.975,0.593716561794281,0.975,0.981650641025641,1.0,1.0,0.0,0.981650641025641,9.375e-06,3.125e-06,0.33333333333333337,10.501219272613525
57,2.49169191292354,1.1463869639805384,0.5738495503153119,0.5725374094077519,-0.6360438295773098,1.5361181156975883,0.9684444516897202,1.122168447290148,1.8036600947380066,1.0,1.0,1.0,1.0,1.0,1.0,0.9684444516897202,0.9351712167263031,1.0017177015542984,1.5361181156975883,0.42615433037281036,0.48907587570803507,0.09242966611470495,0.23761011234351567,2.380177770342146,1.1484819565500533,0.5957982242107391,0.9833333333333333,0.9849537037037037,0.9939024390243902,0.9890817268252665,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.594902828335762,0.9833333333333333,0.9890817268252665,1.0,1.0,0.0,0.9890817268252665,9.375e-06,3.125e-06,0.33333333333333337,10.542969942092896
58,2.47690681048802,1.1476599829537528,0.5740568169525692,0.5736031872885567,-0.6723375064986092,1.530948085444314,0.9810544401407242,1.0712646842002869,1.8576599657535553,1.0,1.0,1.0,1.0,1.0,1.0,0.9810544401407242,0.9470847994089127,1.0150240510702133,1.530948085444314,0.41372422873973846,0.47536887654236387,0.09220249046172414,0.23670546497617448,2.3812300307410106,1.1459792511803764,0.5941164493560791,0.9833333333333333,0.9849537037037037,0.9939024390243902,0.9890817268252665,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.5933944880962372,0.9833333333333333,0.9890817268252665,1.0,1.0,0.0,0.9890817268252665,9.375e-06,3.125e-06,0.33333333333333337,10.472657680511475
59,2.4807419947215488,1.1530859981264387,0.5745394911084857,0.5785465240478516,-0.6809802097933633,1.5319500650678362,0.9913511425256729,1.2211616507598333,1.795544445514679,1.0,1.0,1.0,1.0,1.0,1.0,0.9913511425256729,0.9612613171339035,1.0214409679174423,1.5319500650678362,0.4068330079317093,0.46779812233788626,0.0921938382089138,0.23567606402294977,2.37210408278874,1.1493957894189017,0.6032316535711288,0.975,0.9759615384615384,0.989094746716698,0.981650641025641,0.975,0.975,0.975,0.6019304096698761,0.975,0.981650641025641,1.0,1.0,0.0,0.981650641025641,9.375e-06,3.125e-06,0.33333333333333337,10.595269680023193
60,2.4715095588139127,1.1443565743310111,0.572306113583701,0.5720504820346832,-0.660182501588549,1.5252077409199305,0.9749134033918381,0.8837308841092246,1.7999340295791626,1.0,1.0,1.0,1.0,1.0,1.0,0.9749134033918381,0.9217882305383682,1.028038576245308,1.5252077409199305,0.4107756359236581,0.4823885070426123,0.09217108998979841,0.23625150748661586,2.33680716582707,1.1443125009536743,0.5939200520515442,0.9833333333333333,0.9849537037037037,0.9939024390243902,0.9890817268252665,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.5913537442684174,0.9833333333333333,0.9890817268252665,1.0,1.0,0.0,0.9890817268252665,9.375e-06,3.125e-06,0.33333333333333337,10.500944375991821
61,2.467207431793213,1.1458283492497034,0.5727480607373374,0.5730802757399422,-0.684322008064815,1.5266756841114588,0.973411038517952,0.9381535649299622,1.7713316679000854,1.0,1.0,1.0,1.0,1.0,1.0,0.973411038517952,0.9034644514322281,1.0433576256036758,1.5266756841114588,0.4284409667764391,0.44759382733276915,0.09186367743781634,0.23618020010846003,2.353168078831264,1.1460145626749312,0.5974775403738022,0.975,0.9759615384615384,0.989094746716698,0.981650641025641,0.975,0.975,0.975,0.5966203957796097,0.9833333333333333,0.9890817268252665,0.9978494623655914,0.9982085087139527,0.0021505376344086446,0.981650641025641,9.375e-06,3.125e-06,0.33333333333333337,10.038278818130493
62,2.4822621856416975,1.1469106929642814,0.5726071042673928,0.5743035886968885,-0.666364746434348,1.5352609327861242,0.9687057584524155,1.2108190953731537,1.7624301612377167,1.0,1.0,1.0,1.0,1.0,1.0,0.9687057584524155,0.9492873549461365,0.9881241321563721,1.5352609327861242,0.4181201032229832,0.48084211349487305,0.09176646758403097,0.23597231400864466,2.388694303376334,1.1488134520394462,0.5892140567302704,0.9916666666666667,0.9953703703703703,0.9969512195121951,0.996098299557419,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.5878291875123978,0.9916666666666667,0.996098299557419,1.0,1.0,0.0,0.996098299557419,9.375e-06,3.125e-06,0.33333333333333337,11.003980159759521
63,2.471690739904131,1.146763333252498,0.5717811243874686,0.5749822088650295,-0.6728630151067462,1.5267863273620605,0.9808123856782913,0.903761659349714,1.8483869433403015,1.0,1.0,1.0,1.0,1.0,1.0,0.9808123856782913,0.962030366063118,0.9995943903923035,1.5267863273620605,0.4205853428159441,0.46155654745442526,0.09171028328793389,0.23533679119178227,2.3648376975740706,1.1444663916315352,0.5857207477092743,0.9916666666666667,0.9953703703703703,0.9969512195121951,0.996098299557419,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.5847384482622147,0.9916666666666667,0.996098299557419,1.0,1.0,0.0,0.996098299557419,4.6875e-06,1.5625e-06,0.33333333333333337,10.677828788757324
64,2.471888542175293,1.1448173693248205,0.5727010071277618,0.5721163664545331,-0.6843886886324201,1.5323877675192696,0.9609387218952179,1.0643204408032554,1.7990044951438904,1.0,1.0,1.0,1.0,1.0,1.0,0.9609387218952179,0.9441550970077515,0.9777223616838455,1.5323877675192696,0.41955181104796274,0.467596526656832,0.09224514077816691,0.23574176537139074,2.390633225440979,1.146699947970254,0.5972243100404739,0.9833333333333333,0.9849537037037037,0.9939024390243902,0.9890817268252665,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.5949320048093796,0.9833333333333333,0.9890817268252665,1.0,1.0,0.0,0.9890817268252665,4.6875e-06,1.5625e-06,0.33333333333333337,11.115556716918945
65,2.4773071323122298,1.1485593829836165,0.575424347605024,0.5731350438935416,-0.6812211487974439,1.5331140926906042,0.9635078012943268,1.2163968001093184,1.7616044878959656,1.0,1.0,1.0,1.0,1.0,1.0,0.9635078012943268,0.9209337681531906,1.0060818046331406,1.5331140926906042,0.41954221044267925,0.49450465185301645,0.09173717881952013,0.23417342454195023,2.3756660393306186,1.146565556526184,0.5988075435161591,0.9833333333333333,0.9849537037037037,0.9939024390243902,0.9890817268252665,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.5965085476636887,0.9833333333333333,0.9890817268252665,0.9935483870967742,0.9947108965800555,0.006451612903225823,0.9890817268252665,4.6875e-06,1.5625e-06,0.33333333333333337,10.365199565887451
66,2.4787623711994717,1.1474606054169791,0.5748015684740884,0.57265904545784,-0.6691713077681405,1.5320531981331962,0.9732622504234314,8.66638885651316,1.8318182826042175,1.0,1.0,1.0,1.0,1.0,1.0,0.9732622504234314,0.9409491270780563,1.0055754035711288,1.5320531981331962,0.42549250381333487,0.4763771550995963,0.09160602199179786,0.23482965252229146,2.3834222555160522,1.1459795151438033,0.6036794781684875,0.9833333333333333,0.9807692307692307,0.9939024390243902,0.9864583333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.6009010672569275,0.9833333333333333,0.9864583333333333,0.9956989247311828,0.9964458247066943,0.004301075268817178,0.9864583333333333,4.6875e-06,1.5625e-06,0.33333333333333337,10.758044481277466
67,2.4828286852155412,1.1461352791104997,0.5717590578964779,0.5743762297289712,-0.6491493369851794,1.531438214438302,0.9696529656648636,1.1182131937571935,1.7637231349945068,1.0,1.0,1.0,1.0,1.0,1.0,0.9696529656648636,0.9286917150020599,1.0106141865253448,1.531438214438302,0.4014677937541689,0.47594192198344637,0.09207777200000626,0.2345799452492169,2.3915024314607893,1.1467791114534651,0.5954495966434479,0.9833333333333333,0.9807692307692307,0.9939024390243902,0.9864583333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.5934390127658844,0.9833333333333333,0.9890817268252665,1.0,1.0,0.0,0.9864583333333333,4.6875e-06,1.5625e-06,0.33333333333333337,10.420204639434814
68,2.479502167020525,1.1443640419415064,0.572919636964798,0.5714443922042847,-0.6565187786306653,1.5320937633514404,0.9405390173196793,0.9154929901872363,1.7165350914001465,1.0,1.0,1.0,1.0,1.0,1.0,0.9405390173196793,0.9414044618606567,0.939673587679863,1.5320937633514404,0.41813622415065765,0.47930189754281727,0.09187197791678565,0.23420465631144388,2.3732747520719255,1.1473762563296728,0.5898796170949936,0.9916666666666667,0.9953703703703703,0.9969512195121951,0.996098299557419,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.5897854268550873,0.9916666666666667,0.996098299557419,1.0,1.0,0.0,0.996098299557419,4.6875e-06,1.5625e-06,0.33333333333333337,10.800318002700806
69,2.489464657647269,1.1500657456261771,0.5768194624355861,0.573246283190591,-0.6480645367077419,1.5338183045387268,0.9828844368457794,1.213627359696797,1.8594263792037964,1.0,1.0,1.0,1.0,1.0,1.0,0.9828844368457794,0.9486875683069229,1.0170812904834747,1.5338183045387268,0.44482200699193136,0.4625648111104965,0.09191657762442317,0.23381143169743673,2.379125850541251,1.1475181835038322,0.5980558842420578,0.9833333333333333,0.9849537037037037,0.9939024390243902,0.9890817268252665,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.5976144969463348,0.9833333333333333,0.9890817268252665,1.0,1.0,0.0,0.9890817268252665,4.6875e-06,1.5625e-06,0.33333333333333337,10.327058553695679
70,2.4877203702926636,1.1492195640291487,0.5722249533448901,0.576994606426784,-0.6597395879881722,1.5364226613725935,0.9596035182476044,1.2938623896666936,1.7694827020168304,1.0,1.0,1.0,1.0,1.0,1.0,0.9596035182476044,0.9299783408641815,0.9892287403345108,1.5364226613725935,0.401391191141946,0.4789754492895944,0.09169157860534531,0.23369460233620235,2.3868746076311385,1.152168026992253,0.5980191230773926,0.9833333333333333,0.9849537037037037,0.9939024390243902,0.9890817268252665,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.5957037657499313,0.9833333333333333,0.9890817268252665,1.0,1.0,0.0,0.9890817268252665,2.34375e-06,1e-06,0.4266666666666667,9.891151666641235
71,2.4728009019579207,1.145432276385171,0.5736921387059348,0.5717401376792363,-0.6726214332239968,1.5291550670351302,0.9793837666511536,0.9302963699613299,1.773781031370163,1.0,1.0,1.0,1.0,1.0,1.0,0.9793837666511536,0.9272903054952621,1.0314771980047226,1.5291550670351302,0.4001562318631581,0.4792344719171524,0.09159869487796511,0.23329008051327296,2.371029325893947,1.1466491988727026,0.5986708402633667,0.975,0.9759615384615384,0.989094746716698,0.981650641025641,0.975,0.975,0.975,0.5984771251678467,0.975,0.981650641025641,1.0,1.0,0.0,0.981650641025641,2.34375e-06,1e-06,0.4266666666666667,11.127498865127563
72,2.464516827038356,1.1465059178216117,0.5728250954832349,0.5736808436257499,-0.6878866425582341,1.524376928806305,0.9765217155218124,1.1016108010496413,1.776001751422882,1.0,1.0,1.0,1.0,1.0,1.0,0.9765217155218124,0.9361497312784195,1.016893669962883,1.524376928806305,0.40593009761401583,0.4565106672900064,0.09172467195561954,0.23340780500854766,2.3632516179765974,1.144274958542415,0.5843467563390732,0.9916666666666667,0.9953703703703703,0.9969512195121951,0.996098299557419,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.5830986499786377,0.9916666666666667,0.996098299557419,1.0,1.0,0.0,0.996098299557419,2.34375e-06,1e-06,0.4266666666666667,9.966482400894165
73,2.467395646231515,1.1432174955095564,0.5708453399794442,0.572372168302536,-0.6867646404675075,1.530207565852574,0.9388836026191711,0.9415069477898734,1.74092498421669,1.0,1.0,1.0,1.0,1.0,1.0,0.9388836026191711,0.8858143091201782,0.9919528961181641,1.530207565852574,0.41747146419116427,0.46906099362032755,0.09138788069997515,0.2335701978632382,2.3793057203292847,1.1462512867791312,0.5931080877780914,0.9916666666666667,0.9953703703703703,0.9969512195121951,0.996098299557419,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.5929084718227386,0.9833333333333333,0.9890817268252665,1.0,1.0,0.0,0.996098299557419,2.34375e-06,1e-06,0.4266666666666667,11.029404401779175
74,2.4734513589314053,1.1451197351728166,0.5722008773258754,0.5729188535894666,-0.6646288888795036,1.527720332145691,0.9646359235048294,0.9946233715329852,1.7810185253620148,1.0,1.0,1.0,1.0,1.0,1.0,0.9646359235048294,0.9517361521720886,0.9775357246398926,1.527720332145691,0.41508516456399647,0.4616067941699709,0.09135905493582998,0.23381408091102326,2.3767763887132918,1.1450032676969255,0.5905928313732147,0.9833333333333333,0.9847756410256411,0.9921435272045028,0.9882143152070688,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.5900534242391586,0.975,0.981650641025641,1.0,1.0,0.0,0.9882143152070688,2.34375e-06,1e-06,0.4266666666666667,11.52039623260498
75,2.4675054039273943,1.1436409524508886,0.571663213627679,0.571977755853108,-0.6681960821151733,1.524323284626007,0.9629081189632416,0.9681036600044796,1.7216955423355103,1.0,1.0,1.0,1.0,1.0,1.0,0.9629081189632416,0.9120208024978638,1.0137954354286194,1.524323284626007,0.42132354847022463,0.45298677682876587,0.09138492654476847,0.23347638547420502,2.364539248602731,1.1430720346314567,0.595850333571434,0.975,0.9759615384615384,0.989094746716698,0.981650641025641,0.975,0.975,0.975,0.5954603999853134,0.9833333333333333,0.9890817268252665,1.0,1.0,0.0,0.981650641025641,2.34375e-06,1e-06,0.4266666666666667,10.153267621994019
