run_dir,run,variant,domain,iteration,seed,metrics_path,epochs,best_epoch,best_val_acc,best_val_precision,best_val_recall,best_val_f1,best_val_correct,best_val_total,best_val_errors,best_val_acc_wilson_low,best_val_acc_wilson_high,best_train_full_acc,generalization_gap,feature_embeddings,result_path,best_train_acc_target_like,best_train_dual_d_generator_total,best_train_dual_d_cycle,best_train_acc_source_like,best_train_dual_d_classification_feedback,best_train_dual_d_identity,best_train_dual_d_contrastive,best_train_dual_d_adv_auxiliary,best_train_dual_d_prototype_contrastive,best_train_dual_d_adv_primary
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雾天_20260830_210831,module_c_no_cycle_雾天_20260830_210831/metrics_iter03,no_cycle,雾天,3,50,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雾天_20260830_210831/metrics_iter03.csv,60,59.0,0.9848484848484849,0.9876190476190475,0.9801587301587301,0.9830499893991956,130.0,132.0,2.0,0.9464388294934194,0.9958351130985406,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雾天_20260830_210831/feature_embeddings_iter03.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雾天_20260830_210831/result_summary_iter03.json,0.9927536231884058,1.0580023527145386,0.3253038376569748,0.9818840579710145,1.830854872862498,0.2290591597557068,1.0732391277949016,0.41902069250742596,0.8957839012145996,0.5651322503884634
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_黑天_20260830_210831,module_c_no_cycle_黑天_20260830_210831/metrics_iter01,no_cycle,黑天,1,42,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_黑天_20260830_210831/metrics_iter01.csv,60,53.0,0.9916666666666667,0.9791666666666667,0.9886363636363636,0.9826839826839827,119.0,120.0,1.0,0.9543025846256777,0.9985274821693252,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_黑天_20260830_210831/feature_embeddings_iter01.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_黑天_20260830_210831/result_summary_iter01.json,1.0,0.841416730483373,0.3633790711561839,0.9979166666666667,1.2167903542518617,0.24455428769191107,0.24304335514704387,0.548336445291837,0.24156517535448074,0.4509696592887243
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_黑天_20260830_210831,module_c_no_cycle_黑天_20260830_210831/metrics_iter02,no_cycle,黑天,2,43,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_黑天_20260830_210831/metrics_iter02.csv,55,40.0,0.9916666666666667,0.9791666666666667,0.9886363636363636,0.9826839826839827,119.0,120.0,1.0,0.9543025846256777,0.9985274821693252,0.9978494623655914,0.006182795698924659,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_黑天_20260830_210831/feature_embeddings_iter02.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_黑天_20260830_210831/result_summary_iter02.json,0.99375,0.8758847335974376,0.3430901030699412,0.9979166666666667,1.2561169505119323,0.23657361418008804,0.3863747984170914,0.38956372837225595,0.3989583949247996,0.5012292931477229
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_黑天_20260830_210831,module_c_no_cycle_黑天_20260830_210831/metrics_iter03,no_cycle,黑天,3,44,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_黑天_20260830_210831/metrics_iter03.csv,60,57.0,0.9916666666666667,0.9953703703703703,0.9886363636363636,0.9916891284815813,119.0,120.0,1.0,0.9543025846256777,0.9985274821693252,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_黑天_20260830_210831/feature_embeddings_iter03.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_黑天_20260830_210831/result_summary_iter03.json,1.0,0.8393561899662018,0.35053602953751883,1.0,1.210197877883911,0.23606552928686142,0.25835355470577875,0.5164106508096059,0.2837854752937953,0.5044641772905986
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_逆光_20260830_214115,module_c_no_identity_逆光_20260830_214115/metrics_iter01,no_identity,逆光,1,45,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_逆光_20260830_214115/metrics_iter01.csv,60,56.0,0.972972972972973,0.9777777777777779,0.9814814814814815,0.9775533108866442,36.0,37.0,1.0,0.8617562156243666,0.9952131489450924,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_逆光_20260830_214115/feature_embeddings_iter01.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_逆光_20260830_214115/result_summary_iter01.json,0.8611111111111112,0.5033499035570357,0.23533942302068075,0.9097222222222222,2.2905256748199463,0.23059936198923323,1.0873174601131015,0.6666910184754266,1.283055755827162,0.6453335947460599
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_逆光_20260830_214115,module_c_no_identity_逆光_20260830_214115/metrics_iter02,no_identity,逆光,2,46,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_逆光_20260830_214115/metrics_iter02.csv,60,58.0,1.0,1.0,1.0,1.0,37.0,37.0,0.0,0.9059390425448564,1.0,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_逆光_20260830_214115/feature_embeddings_iter02.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_逆光_20260830_214115/result_summary_iter02.json,0.8958333333333334,0.5243850449721018,0.23460322618484497,0.9097222222222222,2.4103729989793568,0.23900720477104187,1.1181856128904555,0.8997319142023722,1.267476545439826,0.5508436428176032
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_逆光_20260830_214115,module_c_no_identity_逆光_20260830_214115/metrics_iter03,no_identity,逆光,3,47,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_逆光_20260830_214115/metrics_iter03.csv,60,51.0,0.972972972972973,0.9777777777777779,0.9814814814814815,0.9775533108866442,36.0,37.0,1.0,0.8617562156243666,0.9952131489450924,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_逆光_20260830_214115/feature_embeddings_iter03.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_逆光_20260830_214115/result_summary_iter03.json,0.8402777777777778,0.4952812161710527,0.24111335145102608,0.9236111111111112,2.267013841205173,0.23173749281300438,1.1096305979622736,0.48003483480877346,1.2770510382122464,0.6191592547628615
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雨天_20260830_214115,module_c_no_identity_雨天_20260830_214115/metrics_iter01,no_identity,雨天,1,51,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雨天_20260830_214115/metrics_iter01.csv,60,48.0,0.9615384615384616,0.9444444444444443,0.9791666666666666,0.9555555555555556,25.0,26.0,1.0,0.811068230080416,0.9931781910230102,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雨天_20260830_214115/feature_embeddings_iter01.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雨天_20260830_214115/result_summary_iter01.json,0.96875,1.200872262318929,0.2864559342463811,0.96875,1.8347643613815308,0.23867890238761902,0.9388560156027476,0.4952890872955322,0.9894197881221771,0.8710212210814158
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雨天_20260830_214115,module_c_no_identity_雨天_20260830_214115/metrics_iter02,no_identity,雨天,2,52,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雨天_20260830_214115/metrics_iter02.csv,60,49.0,0.9615384615384616,0.9666666666666667,0.9666666666666667,0.9629629629629629,25.0,26.0,1.0,0.811068230080416,0.9931781910230102,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雨天_20260830_214115/feature_embeddings_iter02.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雨天_20260830_214115/result_summary_iter02.json,0.90625,1.1702226996421814,0.28341664373874664,0.9583333333333334,1.7867275675137837,0.24438800662755966,0.9930151005585989,0.675661712884903,1.056526650985082,0.4994783600171407
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雨天_20260830_214115,module_c_no_identity_雨天_20260830_214115/metrics_iter03,no_identity,雨天,3,53,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雨天_20260830_214115/metrics_iter03.csv,60,53.0,1.0,1.0,1.0,1.0,26.0,26.0,0.0,0.8712669561953784,1.0,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雨天_20260830_214115/feature_embeddings_iter03.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雨天_20260830_214115/result_summary_iter03.json,0.9479166666666666,1.2088234225908916,0.286770964662234,0.9791666666666666,1.8339905937512715,0.2397607167561849,0.9616160690784454,0.8698504567146301,0.9811119437217712,0.8931201994419098
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雾天_20260830_214115,module_c_no_identity_雾天_20260830_214115/metrics_iter01,no_identity,雾天,1,48,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雾天_20260830_214115/metrics_iter01.csv,60,48.0,0.9696969696969697,0.9618233618233618,0.967908017908018,0.9627116980551416,128.0,132.0,4.0,0.9246737507380807,0.9881541311478805,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雾天_20260830_214115/feature_embeddings_iter01.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雾天_20260830_214115/result_summary_iter01.json,0.9818840579710145,1.1796146829922993,0.2314054767290751,0.9637681159420289,1.8869744340578716,0.23403462767601013,1.22871732711792,0.5307918737332026,1.1003458499908447,0.8094440301259359
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雾天_20260830_214115,module_c_no_identity_雾天_20260830_214115/metrics_iter02,no_identity,雾天,2,49,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雾天_20260830_214115/metrics_iter02.csv,60,49.0,0.9696969696969697,0.9767724867724866,0.967908017908018,0.9709529722362653,128.0,132.0,4.0,0.9246737507380807,0.9881541311478805,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雾天_20260830_214115/feature_embeddings_iter02.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雾天_20260830_214115/result_summary_iter02.json,0.9782608695652174,1.170062780380249,0.22891456385453543,0.9583333333333334,1.8941303888956706,0.22835887223482132,1.2138269146283467,0.5476863185564677,1.0700330138206482,0.509167030453682
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雾天_20260830_214115,module_c_no_identity_雾天_20260830_214115/metrics_iter03,no_identity,雾天,3,50,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雾天_20260830_214115/metrics_iter03.csv,60,60.0,0.9772727272727273,0.9807407407407409,0.9764550264550265,0.9773454686287616,129.0,132.0,3.0,0.9353097558813885,0.9922411563575722,1.0,0.022727272727272707,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雾天_20260830_214115/feature_embeddings_iter03.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_雾天_20260830_214115/result_summary_iter03.json,0.9891304347826086,1.1051123142242432,0.20656771212816238,0.980072463768116,1.8087371190388997,0.22127806146939596,1.1067964434623718,0.384797140955925,0.9738173286120096,0.5278089046478271
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_黑天_20260830_214115,module_c_no_identity_黑天_20260830_214115/metrics_iter01,no_identity,黑天,1,42,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_黑天_20260830_214115/metrics_iter01.csv,59,44.0,0.9916666666666667,0.9953703703703703,0.9886363636363636,0.9916891284815813,119.0,120.0,1.0,0.9543025846256777,0.9985274821693252,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_黑天_20260830_214115/feature_embeddings_iter01.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_黑天_20260830_214115/result_summary_iter01.json,0.9979166666666667,0.8766669929027557,0.17283780723810196,1.0,1.2452232241630554,0.1933106114466985,0.30209331860144933,0.41971664428710936,0.3267817278703054,0.45015204747517906
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_黑天_20260830_214115,module_c_no_identity_黑天_20260830_214115/metrics_iter02,no_identity,黑天,2,43,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_黑天_20260830_214115/metrics_iter02.csv,60,53.0,0.9833333333333333,0.984006734006734,0.9855875831485588,0.9847346631937827,118.0,120.0,2.0,0.9412628731870861,0.9954175314588486,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_黑天_20260830_214115/feature_embeddings_iter02.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_黑天_20260830_214115/result_summary_iter02.json,1.0,0.8560195744037629,0.1400586759050687,1.0,1.2198188225428264,0.1761966789762179,0.27591997434695564,0.41047187050183614,0.28908523321151736,0.5466319541136424
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_黑天_20260830_214115,module_c_no_identity_黑天_20260830_214115/metrics_iter03,no_identity,黑天,3,44,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_黑天_20260830_214115/metrics_iter03.csv,60,57.0,0.9916666666666667,0.9953703703703703,0.9886363636363636,0.9916891284815813,119.0,120.0,1.0,0.9543025846256777,0.9985274821693252,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_黑天_20260830_214115/feature_embeddings_iter03.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_identity_黑天_20260830_214115/result_summary_iter03.json,1.0,0.8547835946083069,0.13713874965906142,1.0,1.2140615542729696,0.18550391246875128,0.273397500316302,0.5264104644457499,0.31019470393657683,0.529398579398791
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_逆光_20260830_235352,module_c_no_module_c_逆光_20260830_235352/metrics_iter01,no_module_c,逆光,1,45,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_逆光_20260830_235352/metrics_iter01.csv,60,49.0,0.9459459459459459,0.9555555555555555,0.9675925925925927,0.9578002244668912,35.0,37.0,2.0,0.822950349364601,0.9850493372294601,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_逆光_20260830_235352/feature_embeddings_iter01.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_逆光_20260830_235352/result_summary_iter01.json,0.7638888888888888,0.01882010346485509,0.5121171010865105,0.8472222222222222,2.708058065838284,0.3968763483895196,1.3096548451317682,0.3640325234995948,1.6026407612694635,0.3887715968820784
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_逆光_20260830_235352,module_c_no_module_c_逆光_20260830_235352/metrics_iter02,no_module_c,逆光,2,46,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_逆光_20260830_235352/metrics_iter02.csv,60,59.0,1.0,1.0,1.0,1.0,37.0,37.0,0.0,0.9059390425448564,1.0,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_逆光_20260830_235352/feature_embeddings_iter02.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_逆光_20260830_235352/result_summary_iter02.json,0.875,0.019084321334958076,0.5034234391318427,0.8055555555555556,2.478164699342516,0.42170694801542496,1.328195293744405,0.4595014684730106,1.5126334693696764,0.30387137830257416
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_逆光_20260830_235352,module_c_no_module_c_逆光_20260830_235352/metrics_iter03,no_module_c,逆光,3,47,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_逆光_20260830_235352/metrics_iter03.csv,60,50.0,0.972972972972973,0.9777777777777779,0.9814814814814815,0.9775533108866442,36.0,37.0,1.0,0.8617562156243666,0.9952131489450924,0.9772727272727273,0.004299754299754266,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_逆光_20260830_235352/feature_embeddings_iter03.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_逆光_20260830_235352/result_summary_iter03.json,0.8611111111111112,0.011976043590241008,0.48625559939278495,0.8263888888888888,2.4105936686197915,0.38654637667867875,1.3499565124511719,0.19018998742103577,1.4604999621709187,0.28885174294312793
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雨天_20260830_235352,module_c_no_module_c_雨天_20260830_235352/metrics_iter01,no_module_c,雨天,1,51,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雨天_20260830_235352/metrics_iter01.csv,60,50.0,0.8846153846153846,0.9,0.9375,0.8901098901098902,23.0,26.0,3.0,0.7102370691310166,0.959968281788505,0.9375,0.05288461538461542,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雨天_20260830_235352/feature_embeddings_iter01.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雨天_20260830_235352/result_summary_iter01.json,0.9166666666666666,0.01183917528639237,0.507256031036377,0.9270833333333334,1.9655211170514424,0.38054072856903076,1.0888386964797974,0.10691974063714345,1.280334194501241,0.4850390354792277
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雨天_20260830_235352,module_c_no_module_c_雨天_20260830_235352/metrics_iter02,no_module_c,雨天,2,52,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雨天_20260830_235352/metrics_iter02.csv,60,50.0,0.9615384615384616,0.9666666666666667,0.9666666666666667,0.9629629629629629,25.0,26.0,1.0,0.811068230080416,0.9931781910230102,0.9791666666666666,0.017628205128205066,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雨天_20260830_235352/feature_embeddings_iter02.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雨天_20260830_235352/result_summary_iter02.json,0.9166666666666666,0.008309251551205913,0.48842068016529083,0.9166666666666666,2.005929191907247,0.3639066865046819,1.1836520433425903,0.25747860223054886,1.3180225292841594,0.15798398603995642
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雨天_20260830_235352,module_c_no_module_c_雨天_20260830_235352/metrics_iter03,no_module_c,雨天,3,53,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雨天_20260830_235352/metrics_iter03.csv,60,53.0,1.0,1.0,1.0,1.0,26.0,26.0,0.0,0.8712669561953784,1.0,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雨天_20260830_235352/feature_embeddings_iter03.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雨天_20260830_235352/result_summary_iter03.json,0.84375,0.014872139785438776,0.510408620039622,0.9375,2.0140910943349204,0.38604605197906494,1.2030545671780903,0.38641632596651715,1.2696758111317952,0.35719068596760434
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雾天_20260830_235352,module_c_no_module_c_雾天_20260830_235352/metrics_iter01,no_module_c,雾天,1,48,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雾天_20260830_235352/metrics_iter01.csv,60,60.0,0.946969696969697,0.954296066252588,0.9318477818477818,0.9406616178490328,125.0,132.0,7.0,0.8945808779221942,0.974077912904769,0.9901380670611439,0.04316837009144692,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雾天_20260830_235352/feature_embeddings_iter01.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雾天_20260830_235352/result_summary_iter01.json,0.9402173913043478,0.02573333339144786,0.5231409172217051,0.9438405797101449,1.9944092830022175,0.43114936848481494,1.4597877661387126,0.2859340310096741,1.3654361764589946,0.4493040492137273
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雾天_20260830_235352,module_c_no_module_c_雾天_20260830_235352/metrics_iter02,no_module_c,雾天,2,49,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雾天_20260830_235352/metrics_iter02.csv,60,59.0,0.9772727272727273,0.9881481481481482,0.9670329670329669,0.976094740873066,129.0,132.0,3.0,0.9353097558813885,0.9922411563575722,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雾天_20260830_235352/feature_embeddings_iter02.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雾天_20260830_235352/result_summary_iter02.json,0.9456521739130435,0.017920493458708126,0.5103542705376943,0.9402173913043478,2.0058578650156655,0.4377593199412028,1.474322994550069,0.2607850457231204,1.347594439983368,0.25122905274232227
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雾天_20260830_235352,module_c_no_module_c_雾天_20260830_235352/metrics_iter03,no_module_c,雾天,3,50,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雾天_20260830_235352/metrics_iter03.csv,60,55.0,0.9393939393939394,0.9513295346628681,0.950976800976801,0.947778932731349,124.0,132.0,8.0,0.8849622730212207,0.9689734874527433,0.980276134122288,0.04088219472834853,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雾天_20260830_235352/feature_embeddings_iter03.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_雾天_20260830_235352/result_summary_iter03.json,0.9710144927536232,0.02069067396223545,0.5170656740665436,0.9420289855072463,2.008131444454193,0.4213257332642873,1.5700817902882893,0.24397560209035873,1.482308526833852,0.34718650579452515
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_黑天_20260830_235352,module_c_no_module_c_黑天_20260830_235352/metrics_iter01,no_module_c,黑天,1,42,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_黑天_20260830_235352/metrics_iter01.csv,55,40.0,0.9833333333333333,0.9678030303030304,0.9855875831485588,0.9757295173961841,118.0,120.0,2.0,0.9412628731870861,0.9954175314588486,0.9978494623655914,0.014516129032258074,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_黑天_20260830_235352/feature_embeddings_iter01.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_黑天_20260830_235352/result_summary_iter01.json,0.9979166666666667,0.017267266226311525,0.5268331885337829,0.9854166666666667,1.3507254719734192,0.45952195922533673,0.7479905823866526,0.3921616911888123,0.8058131456375122,0.29852895190318424
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_黑天_20260830_235352,module_c_no_module_c_黑天_20260830_235352/metrics_iter02,no_module_c,黑天,2,43,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_黑天_20260830_235352/metrics_iter02.csv,60,47.0,0.9916666666666667,0.9953703703703703,0.9886363636363636,0.9916891284815813,119.0,120.0,1.0,0.9543025846256777,0.9985274821693252,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_黑天_20260830_235352/feature_embeddings_iter02.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_黑天_20260830_235352/result_summary_iter02.json,0.9958333333333333,0.019951418787240983,0.4997291624546051,0.9979166666666667,1.2964747508366903,0.4596705694993337,0.7159199297428132,0.3507881691058477,0.7212416609128316,0.4472685674826304
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_黑天_20260830_235352,module_c_no_module_c_黑天_20260830_235352/metrics_iter03,no_module_c,黑天,3,44,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_黑天_20260830_235352/metrics_iter03.csv,60,49.0,0.9833333333333333,0.984006734006734,0.9855875831485588,0.9847346631937827,118.0,120.0,2.0,0.9412628731870861,0.9954175314588486,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_黑天_20260830_235352/feature_embeddings_iter03.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_黑天_20260830_235352/result_summary_iter03.json,0.9895833333333334,0.024320465326309205,0.4889007975657781,0.9979166666666667,1.3218956192334492,0.4586474418640137,0.7527278602123261,0.5083497017621994,0.8003574808438619,0.4644688864549001
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_paired_contrastive_逆光_20260830_221433,module_c_no_paired_contrastive_逆光_20260830_221433/metrics_iter01,no_paired_contrastive,逆光,1,45,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_paired_contrastive_逆光_20260830_221433/metrics_iter01.csv,60,55.0,0.972972972972973,0.9777777777777779,0.9814814814814815,0.9775533108866442,36.0,37.0,1.0,0.8617562156243666,0.9952131489450924,0.9772727272727273,0.004299754299754266,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_paired_contrastive_逆光_20260830_221433/feature_embeddings_iter01.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_paired_contrastive_逆光_20260830_221433/result_summary_iter01.json,0.8611111111111112,0.49534334739049274,0.22953588598304325,0.8819444444444444,2.3090735806359186,0.2108989523516761,1.1403387122684054,0.6292383041646745,1.3359527985254924,0.7689157724380493
runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_paired_contrastive_逆光_20260830_221433,module_c_no_paired_contrastive_逆光_20260830_221433/metrics_iter02,no_paired_contrastive,逆光,2,46,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_paired_contrastive_逆光_20260830_221433/metrics_iter02.csv,60,59.0,1.0,1.0,1.0,1.0,37.0,37.0,0.0,0.9059390425448564,1.0,,,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_paired_contrastive_逆光_20260830_221433/feature_embeddings_iter02.npz,runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_paired_contrastive_逆光_20260830_221433/result_summary_iter02.json,0.9027777777777778,0.4806662897268931,0.2293593105342653,0.8680555555555556,2.2260995705922446,0.21993862258063424,1.1550299988852606,0.7921390136082967,1.2988779809739854,0.5957564976480272
