run_dir,run,variant,domain,iteration,seed,metrics_path,epochs,best_epoch,best_val_acc,best_val_precision,best_val_recall,best_val_f1,best_train_full_acc,generalization_gap,feature_embeddings,result_path,best_train_dual_d_prototype_contrastive,best_train_dual_d_contrastive,best_train_dual_d_cycle,best_train_dual_d_generator_total,best_train_acc_target_like,best_train_dual_d_identity,best_train_acc_source_like,best_train_dual_d_adv_primary,best_train_dual_d_classification_feedback,best_train_dual_d_adv_auxiliary
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雾天_20260827_144423,module_c_no_paired_contrastive_雾天_20260827_144423/metrics_iter03,no_paired_contrastive,雾天,3,50,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雾天_20260827_144423/metrics_iter03.csv,59,44.0,0.9772727272727273,0.9835164835164836,0.9764550264550265,0.9789898794795217,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雾天_20260827_144423/feature_embeddings_iter03.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_雾天_20260827_144423/result_summary_iter03.json,1.102065106232961,1.2442054549853008,0.21535553534825644,1.0051853855450947,0.9836956521739131,0.20794114967187247,0.967391304347826,0.6222361226876577,1.6423903306325276,0.479349543650945
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_黑天_20260827_144423,module_c_no_paired_contrastive_黑天_20260827_144423/metrics_iter01,no_paired_contrastive,黑天,1,42,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_黑天_20260827_144423/metrics_iter01.csv,46,31.0,0.975,0.962037037037037,0.9742239467849224,0.9668775203366398,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_黑天_20260827_144423/feature_embeddings_iter01.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_黑天_20260827_144423/result_summary_iter01.json,0.5408313870429993,0.6629278830119542,0.16502272018364497,0.5432898657662528,0.9984472049689441,0.21980396338871547,0.9968944099378882,0.34424487182072233,0.8458616222654071,0.344660895211356
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_黑天_20260827_144423,module_c_no_paired_contrastive_黑天_20260827_144423/metrics_iter02,no_paired_contrastive,黑天,2,43,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_黑天_20260827_144423/metrics_iter02.csv,51,36.0,0.9333333333333333,0.9184027777777779,0.9631499862809513,0.9355303737656679,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_黑天_20260827_144423/feature_embeddings_iter02.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_黑天_20260827_144423/result_summary_iter02.json,0.6293109229632786,0.7451041000229972,0.1576226885829653,0.551663168839046,1.0,0.2262856981584004,1.0,0.48049002034323557,0.8490832192557198,0.30834842153957914
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_黑天_20260827_144423,module_c_no_paired_contrastive_黑天_20260827_144423/metrics_iter03,no_paired_contrastive,黑天,3,44,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_黑天_20260827_144423/metrics_iter03.csv,48,33.0,0.9916666666666667,0.9953703703703703,0.9886363636363636,0.9916891284815813,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_黑天_20260827_144423/feature_embeddings_iter03.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_paired_contrastive_黑天_20260827_144423/result_summary_iter03.json,0.586123159953526,0.6999761377062116,0.15106706746986934,0.5454789740698678,1.0,0.2313107273408345,1.0,0.3796663284301758,0.8435577665056501,0.4382110408374241
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_逆光_20260827_153323,module_c_no_prototype_contrastive_逆光_20260827_153323/metrics_iter01,no_prototype_contrastive,逆光,1,45,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_逆光_20260827_153323/metrics_iter01.csv,51,36.0,1.0,1.0,1.0,1.0,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_逆光_20260827_153323/feature_embeddings_iter01.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_逆光_20260827_153323/result_summary_iter01.json,1.4202921390533447,1.4741201003392537,0.27590741713841754,1.123917539914449,0.8985507246376812,0.2389985372622808,0.9130434782608695,0.7993897994359335,1.826653242111206,0.6687760551770529
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_逆光_20260827_153323,module_c_no_prototype_contrastive_逆光_20260827_153323/metrics_iter02,no_prototype_contrastive,逆光,2,46,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_逆光_20260827_153323/metrics_iter02.csv,37,22.0,0.972972972972973,0.9777777777777779,0.9861111111111112,0.980246913580247,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_逆光_20260827_153323/feature_embeddings_iter02.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_逆光_20260827_153323/result_summary_iter02.json,1.6952078739802043,1.6861627499262493,0.30149879058202106,1.4310493071873982,0.8043478260869565,0.24775558710098267,0.8333333333333334,0.8314783374468485,2.387561480204264,1.2174182732899983
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_逆光_20260827_153323,module_c_no_prototype_contrastive_逆光_20260827_153323/metrics_iter03,no_prototype_contrastive,逆光,3,47,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_逆光_20260827_153323/metrics_iter03.csv,42,27.0,1.0,1.0,1.0,1.0,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_逆光_20260827_153323/feature_embeddings_iter03.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_逆光_20260827_153323/result_summary_iter03.json,1.4590178728103638,1.4879047473271687,0.29130496581395465,1.2194759845733643,0.8731884057971014,0.24219095706939697,0.9166666666666666,0.6220651666323344,2.0226320028305054,0.615553061167399
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雨天_20260827_153323,module_c_no_prototype_contrastive_雨天_20260827_153323/metrics_iter01,no_prototype_contrastive,雨天,1,51,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雨天_20260827_153323/metrics_iter01.csv,35,16.0,1.0,1.0,1.0,1.0,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雨天_20260827_153323/feature_embeddings_iter01.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雨天_20260827_153323/result_summary_iter01.json,0.96514792740345,1.0077373087406158,0.21565188094973564,0.6013275235891342,0.9809782608695652,0.2288253903388977,0.9972826086956522,1.1385273337364197,0.9129802882671356,0.5813313275575638
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雨天_20260827_153323,module_c_no_prototype_contrastive_雨天_20260827_153323/metrics_iter02,no_prototype_contrastive,雨天,2,52,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雨天_20260827_153323/metrics_iter02.csv,35,13.0,1.0,1.0,1.0,1.0,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雨天_20260827_153323/feature_embeddings_iter02.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雨天_20260827_153323/result_summary_iter02.json,1.1909838020801544,1.2398841977119446,0.2403038740158081,0.6263744980096817,0.970108695652174,0.2420753724873066,1.0,0.5885511934757233,0.9482855796813965,0.9697719365358353
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雨天_20260827_153323,module_c_no_prototype_contrastive_雨天_20260827_153323/metrics_iter03,no_prototype_contrastive,雨天,3,53,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雨天_20260827_153323/metrics_iter03.csv,35,17.0,1.0,1.0,1.0,1.0,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雨天_20260827_153323/feature_embeddings_iter03.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雨天_20260827_153323/result_summary_iter03.json,0.9568663835525513,1.014067217707634,0.21715062484145164,0.6061976850032806,0.9891304347826086,0.22579621151089668,1.0,1.0479323863983154,0.90790955722332,0.9141124933958054
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雾天_20260827_153323,module_c_no_prototype_contrastive_雾天_20260827_153323/metrics_iter01,no_prototype_contrastive,雾天,1,48,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雾天_20260827_153323/metrics_iter01.csv,60,52.0,0.9848484848484849,0.9914529914529915,0.9801587301587301,0.984988344988345,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雾天_20260827_153323/feature_embeddings_iter01.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雾天_20260827_153323/result_summary_iter01.json,1.1077088713645935,1.2495508988698323,0.22155235707759857,0.9835396508375803,0.9909420289855072,0.21598262836535773,0.9855072463768116,0.7209702630837759,1.6226957241694133,0.43656855821609497
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雾天_20260827_153323,module_c_no_prototype_contrastive_雾天_20260827_153323/metrics_iter02,no_prototype_contrastive,雾天,2,49,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雾天_20260827_153323/metrics_iter02.csv,54,39.0,0.9696969696969697,0.9751037851037851,0.967908017908018,0.9706716897327605,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雾天_20260827_153323/feature_embeddings_iter02.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雾天_20260827_153323/result_summary_iter02.json,1.2844395240147908,1.3980591297149658,0.22854171693325043,1.0270604292551677,0.9492753623188406,0.2171240970492363,0.9619565217391305,0.5111696819464365,1.6962476174036663,0.6038218041261038
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雾天_20260827_153323,module_c_no_prototype_contrastive_雾天_20260827_153323/metrics_iter03,no_prototype_contrastive,雾天,3,50,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雾天_20260827_153323/metrics_iter03.csv,60,53.0,0.9772727272727273,0.9807407407407409,0.9764550264550265,0.9773454686287616,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雾天_20260827_153323/feature_embeddings_iter03.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_雾天_20260827_153323/result_summary_iter03.json,1.068081001440684,1.201883316040039,0.19999558726946512,0.9495174487431844,0.9927536231884058,0.2036446531613668,0.980072463768116,0.5764312644799551,1.5836118857065837,0.4365786711374919
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_黑天_20260827_153323,module_c_no_prototype_contrastive_黑天_20260827_153323/metrics_iter01,no_prototype_contrastive,黑天,1,42,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_黑天_20260827_153323/metrics_iter01.csv,45,30.0,0.9666666666666667,0.9469907407407407,0.9694162544772301,0.9556670327110579,0.9741935483870968,0.007526881720430145,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_黑天_20260827_153323/feature_embeddings_iter01.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_黑天_20260827_153323/result_summary_iter01.json,0.7115264449800763,0.8272477303232465,0.17606674134731293,0.5525483063289097,0.9984472049689441,0.2181092585836138,0.9984472049689441,0.3227178156375885,0.8580232092312404,0.3401387631893158
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_黑天_20260827_153323,module_c_no_prototype_contrastive_黑天_20260827_153323/metrics_iter02,no_prototype_contrastive,黑天,2,43,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_黑天_20260827_153323/metrics_iter02.csv,60,49.0,0.9416666666666667,0.9236111111111112,0.9661987667687562,0.9407982540335482,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_黑天_20260827_153323/feature_embeddings_iter02.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_黑天_20260827_153323/result_summary_iter02.json,0.5902826530592782,0.68484799351011,0.12352367384093148,0.5235420635768345,1.0,0.23034109600952693,1.0,0.5080767359052386,0.8307713355336871,0.3410046228340694
runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_黑天_20260827_153323,module_c_no_prototype_contrastive_黑天_20260827_153323/metrics_iter03,no_prototype_contrastive,黑天,3,44,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_黑天_20260827_153323/metrics_iter03.csv,58,43.0,0.9916666666666667,0.9953703703703703,0.9886363636363636,0.9916891284815813,,,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_黑天_20260827_153323/feature_embeddings_iter03.npz,runs/module_c_ablation_60_v5/module_c_20260827_121947/module_c_no_prototype_contrastive_黑天_20260827_153323/result_summary_iter03.json,0.6108659165246146,0.7052649600165231,0.1271513338599886,0.5298926745142255,1.0,0.23904571788651602,1.0,0.43395860280309406,0.8348191210201809,0.4698071564946856
