variant,domain,runs,target_raw_silhouette_mean,target_raw_silhouette_std,target_translated_silhouette_mean,target_translated_silhouette_std,target_silhouette_gain_mean,target_silhouette_gain_std,source_target_raw_class_centroid_distance_mean,source_target_raw_class_centroid_distance_std,source_target_translated_class_centroid_distance_mean,source_target_translated_class_centroid_distance_std,class_centroid_alignment_gain_mean,class_centroid_alignment_gain_std,source_target_raw_coral_mean,source_target_raw_coral_std,source_target_translated_coral_mean,source_target_translated_coral_std,coral_alignment_gain_mean,coral_alignment_gain_std,source_target_raw_prototype_diagonal_mean,source_target_raw_prototype_diagonal_std,source_target_translated_prototype_diagonal_mean,source_target_translated_prototype_diagonal_std,prototype_diagonal_gain_mean,prototype_diagonal_gain_std,source_target_raw_prototype_margin_mean,source_target_raw_prototype_margin_std,source_target_translated_prototype_margin_mean,source_target_translated_prototype_margin_std,prototype_margin_gain_mean,prototype_margin_gain_std,source_target_raw_prototype_top1_mean,source_target_raw_prototype_top1_std,source_target_translated_prototype_top1_mean,source_target_translated_prototype_top1_std,prototype_top1_gain_mean,prototype_top1_gain_std,source_cycle_cosine_error_mean,source_cycle_cosine_error_std,target_cycle_cosine_error_mean,target_cycle_cosine_error_std,cycle_cosine_error_mean,cycle_cosine_error_std,source_identity_cosine_error_mean,source_identity_cosine_error_std,target_identity_cosine_error_mean,target_identity_cosine_error_std,identity_cosine_error_mean,identity_cosine_error_std
no_identity,雨天,3,0.5395870647955279,0.024859770078461498,0.5503965968941787,0.029437989402167762,0.01080953209865095,0.006643605441807488,0.8621894514395131,0.05495661402868728,0.8551689614024427,0.047874564843557406,0.007020490037070355,0.007697243175035037,0.015501968153265315,0.0126289335270566,0.015616870383121376,0.012609966231633789,-0.00011490222985606031,2.0606734771664643e-05,0.13781054317951202,0.054956601131661585,0.14483104397853216,0.04787456342426442,0.007020500799020131,0.007697234497349664,0.0450731615225474,0.007381374976786413,0.05464043219884237,0.006077539538376707,0.009567270676294962,0.004551472920405263,0.8333333333333334,0.28867513459481287,0.8888888888888888,0.1924500897298753,0.055555555555555546,0.0962250448649376,0.03634321920126918,0.00443776758542668,0.059254973565753925,0.0017363787170653036,0.047799096383511555,0.00224730434287654,0.021745138244796472,0.002995226906006452,0.036014639818669064,0.0002749368134996637,0.028879889031732768,0.0013901186322847292
no_identity,黑天,3,0.5636204796368993,0.04114410734133756,0.5806269269995418,0.043902058988153136,0.01700644736264249,0.002817689287604172,0.42280293131868046,0.051220983410361506,0.4088480273882548,0.054141666650323966,0.013954903930425644,0.0077214770938477525,0.0015958668858846326,0.0004157893767246256,0.0016042120968602957,0.0004101392231267901,-8.345210975663035e-06,2.1580997752771456e-05,0.5771970152854919,0.05122100305291003,0.5911519726117452,0.05414167258873371,0.013954957326253256,0.007721473006543712,0.4082272748152415,0.05105811329897112,0.4259019196033478,0.052148510996279436,0.01767464478810628,0.0026166418290369873,1.0,0.0,1.0,0.0,0.0,0.0,0.009321361197865613,0.002793859708489062,0.012607168597222874,0.003297435109119198,0.010964264897544243,0.003027967124704568,0.016629525015970474,4.490194311128521e-05,0.02361729877401933,0.00018162802009229795,0.020123411894994902,7.422415621483898e-05
no_module_c,逆光,3,0.3495916578028726,0.009293943221955533,0.3466985671171206,0.009126838194569012,-0.002893090685751998,0.005112831297497158,0.8199518846554888,0.013885281310792415,0.8295072079808623,0.03096831161408773,-0.009555323325373455,0.017356216115560794,0.002181395218911508,0.00043031959998043445,0.0021907165567247597,0.000443432317943612,-9.32133781325176e-06,1.3129041521591613e-05,0.1800481081008911,0.013885281857046105,0.17049280802408853,0.03096830579266208,-0.009555300076802572,0.01735620650426608,0.05883603418866793,0.017339648073902265,0.04137034838398298,0.007772362317982065,-0.017465685804684956,0.011686550025087753,0.7777777777777778,0.1111111111111111,0.7407407407407407,0.06415002990995845,-0.037037037037037014,0.06415002990995838,0.12315758385143137,0.009593662563681023,0.137173582791628,0.018053282385565042,0.13016558332152967,0.011629312179577621,0.06290999924709162,0.0049313549794951445,0.07604317002082034,0.011600592439231689,0.06947658463395597,0.0073567118684537535
no_module_c,雨天,3,0.5239211633326382,0.04262596494076029,0.516720153088606,0.042341464248058,-0.007201010244032191,0.0008361879389077605,0.8775139606247345,0.06804357198581412,0.8849025212435259,0.061052956277014216,-0.00738856061879134,0.02178068507926712,0.012751556060502812,0.0042525392812589125,0.012760943980285364,0.004248380110834195,-9.387919782552953e-06,9.673367395812632e-06,0.12248603875438373,0.06804356824864487,0.11509748796621959,0.061052967304881564,-0.007388550788164139,0.021780674098074583,0.02651657195140918,0.03155979721604726,0.020190717031558354,0.033594922306768124,-0.006325854919850826,0.003345843672274537,0.7222222222222222,0.2545875386086578,0.6111111111111112,0.2545875386086578,-0.1111111111111111,0.09622504486493762,0.09928136875433141,0.010075352960544364,0.13897888826307628,0.008192073367083183,0.11913012850870383,0.009046495368415869,0.04894248559056369,0.005787779109206511,0.07852009881157015,0.0037197410308177203,0.06373129220106692,0.004521763811926557
no_module_c,黑天,3,0.5040693570773721,0.050391220469496,0.498883242615225,0.04907480868301113,-0.005186114462147118,0.0017202700197618012,0.5767151458809773,0.04891631062807659,0.6316418834030628,0.02274179670409071,-0.05492673752208551,0.026273326859762507,0.0015704485374996465,0.00034084051886528784,0.0015810515927823217,0.0003608130961087891,-1.0603055282675227e-05,2.0733385049243178e-05,0.4232848385969798,0.04891631876134624,0.3683580954869588,0.022741808038291563,-0.05492674311002096,0.02627332413604963,0.25626635551452637,0.043435888794549106,0.1865983953078588,0.03502230711038742,-0.06966796020666759,0.008867805288681632,1.0,0.0,0.9583333333333334,0.07216878364870322,-0.041666666666666664,0.07216878364870322,0.1473811783961325,0.01386674978628269,0.18076428461171765,0.02091764021634158,0.16407273150392507,0.017275883858592682,0.08749089871656003,0.0031912408698416147,0.1131729924886703,0.005332444967190472,0.10033194560261517,0.0038888683652053033
no_paired_contrastive,逆光,3,0.3648566225981169,0.04760168490695009,0.3769416218356737,0.05345552384585745,0.012084999237556793,0.006599637078533767,0.7601776800497815,0.035679402307017875,0.7497979950297762,0.03697830054935661,0.010379685020005266,0.001401333136871519,0.002552476208426615,0.0007204040547071953,0.0026435542906854924,0.0007422646827380042,-9.10780822588773e-05,2.224903954396404e-05,0.23982231318950653,0.035679392034568706,0.2502019902070363,0.03697829399187579,0.010379677017529806,0.0014013312677211228,0.08415805796782176,0.03838694918639667,0.0956425021092097,0.03924822774024915,0.01148444414138794,0.005719311087347937,0.8888888888888888,0.1111111111111111,0.9259259259259259,0.12830005981991682,0.037037037037037056,0.06415002990995845,0.02481267394667669,0.004193341012324637,0.026470116244336622,0.007115253964295487,0.025641395095506656,0.005631862263280578,0.021819357369228364,0.0008259776690075047,0.02442613440977074,0.0034630676879796626,0.02312274588949955,0.0021181947280249774
no_paired_contrastive,雨天,3,0.5496356990925402,0.020732508623101182,0.5623947841331013,0.019456460916602972,0.01275908504056115,0.0013506281845614928,0.8408202809126427,0.035742079470365624,0.8344558112116324,0.03966302036288839,0.006364469701010345,0.012583638483079664,0.009918591846003948,0.0040519543618971286,0.010038475760634297,0.004039727755044211,-0.00011988391463034834,1.3701141126839625e-05,0.1591796949505806,0.035742076376494125,0.16554416716098785,0.03966301649922697,0.006364472210407257,0.012583661729414726,0.05420647747814655,0.038861495277934234,0.061823343858122826,0.038160023374275424,0.007616866379976273,0.006053524607181693,0.7777777777777778,0.2545875386086578,0.7777777777777778,0.2545875386086578,0.0,0.0,0.035006128110252846,0.0016370084993129707,0.05119447419999063,0.004248740109706821,0.043100301155121735,0.0027425457963097684,0.02099827166352904,0.0011374745272306093,0.03165614597219716,0.0015098869672097856,0.026327208817863098,0.0004504740975959652
no_paired_contrastive,黑天,3,0.5356059973308285,0.06852848462521446,0.551528975058201,0.06465769190467048,0.015922977727372556,0.0054285941253051405,0.5090545130272707,0.11147083684106436,0.5052716148396333,0.10375326826753534,0.003782898187637329,0.007768482203797499,0.0018866306853191576,7.62075264748844e-05,0.0019353002608037035,7.961111834722511e-05,-4.866957548454589e-05,2.138406803567287e-05,0.4909455180168152,0.11147085193002533,0.49472835659980774,0.10375326854643542,0.0037828385829925537,0.00776849704081867,0.30646665394306183,0.07600815590603088,0.31795599063237506,0.07097843372452312,0.011489336689313253,0.005153280578027023,1.0,0.0,1.0,0.0,0.0,0.0,0.009710646521802537,0.0056633769332515285,0.013380933058510647,0.00722742774323863,0.011545789790156592,0.006437444117907061,0.010413419643718558,0.0021397522073579455,0.01618339540074107,0.004538019590124158,0.013298407522229813,0.003332973903263777
no_prototype_contrastive,逆光,3,0.33402665943114634,0.03449267038923157,0.34529513283881014,0.036402942165674405,0.011268473407663793,0.003879657748476006,0.7857286120178523,0.05123359669773628,0.7817710409009898,0.05082678192136501,0.00395757111686242,0.003456586313431811,0.0037340224554598942,0.000923722816118502,0.003854028967375701,0.0009360506555238004,-0.00012000651191580653,2.84411341406506e-05,0.2142713963985443,0.05123359633384756,0.21822895606358847,0.05082678638384712,0.0039575596650441485,0.003456588763260711,0.05591126283009847,0.011378127692406075,0.0662691779434681,0.01703376845022246,0.010357915113369623,0.009740890486290534,0.8148148148148148,0.06415002990995838,0.7777777777777778,0.1111111111111111,-0.037037037037037056,0.06415002990995845,0.02517404184188629,0.001824344195263138,0.02724057382185444,0.0023329424020122193,0.026207307831870367,0.0012460960059399102,0.02183619410945237,0.0015695307284417997,0.02341445856783553,0.002788690798947702,0.02262532633864395,0.0017216877294099723
no_prototype_contrastive,雨天,3,0.5482663310632256,0.026234299632597054,0.5606397079614007,0.02906212992530397,0.012373376898175118,0.0033596663746199894,0.8443376506782241,0.021881865505292725,0.8432042782919275,0.0158596955668439,0.00113337238629659,0.00603152696278473,0.010828887889129068,0.006847976183590802,0.010976173248072941,0.006824617600339679,-0.00014728535894387423,3.7767711117942614e-05,0.15566235780715942,0.021881878588884723,0.15679572522640228,0.015859710449456565,0.0011333674192428589,0.006031523582125159,0.05051181837916374,0.03272514720048358,0.060318381215135254,0.031138901051074454,0.009806562835971514,0.0015880308517180121,0.8333333333333334,0.28867513459481287,0.8333333333333334,0.28867513459481287,0.0,0.0,0.03524541052212761,0.0052807082284196906,0.0506538127124885,0.005875634598688026,0.04294961161730806,0.005461751556742834,0.021741065478640843,0.002045818178986509,0.03149736521858172,0.001977140823429218,0.026619215348611284,0.002011417168978957
no_prototype_contrastive,黑天,3,0.5633291962253222,0.04485545381878602,0.5777354473974349,0.04573324804014689,0.01440625117211273,0.002022421385437095,0.4397658680876096,0.059286365437052437,0.43739626929163933,0.05479356586255685,0.002369598795970281,0.004711102629668504,0.001952866647135052,0.0006817277249249709,0.0019727454631422404,0.0007029702584414364,-1.9878816007188336e-05,2.1242989842246967e-05,0.5602341492970785,0.05928639204129084,0.5626037319501241,0.05479357098842508,0.0023695826530456543,0.004711113419036821,0.3918739954630534,0.03323233228840477,0.40733514229456586,0.027769433404764968,0.015461146831512451,0.005559651826658764,1.0,0.0,1.0,0.0,0.0,0.0,0.0074813802205362925,0.002359384072329817,0.010673718283231399,0.0028438491072026017,0.009077549251883846,0.0025799419280667204,0.009745164330088868,0.0016008560896668576,0.014397629767441097,0.0025464675891501603,0.012071397048764983,0.002066596760262715
