constraint,domain,iteration,seed,metric,higher_is_better,full_metric_mean,ablated_metric_mean,mechanism_gain,full_secondary_mean,ablated_secondary_mean,full_val_f1,ablated_val_f1,f1_gain,paired_target_samples,paired_source_samples
paired_contrastive,雨天,1,48,Correct-vs-nearest-wrong prototype margin,True,0.030086344540097263,0.02172065242965924,0.008365692110438024,0.864668591139504,0.8439716933761309,0.9703703703703704,0.9185185185185185,0.05185185185185193,26,512
paired_contrastive,雨天,2,49,Correct-vs-nearest-wrong prototype margin,True,-0.013903687140428151,-0.014881427042499404,0.0009777399020712528,0.8150785335126225,0.8182763664229229,0.678917378917379,0.678917378917379,0.0,26,512
paired_contrastive,雨天,3,50,Correct-vs-nearest-wrong prototype margin,True,-0.03042888795152845,-0.0268688575282407,-0.003560030423287751,0.8811418458710164,0.8914909583049833,0.6025641025641025,0.6878787878787879,-0.08531468531468533,26,512
paired_contrastive,雾天,1,48,Correct-vs-nearest-wrong prototype margin,True,0.1409705904337637,0.131305513282872,0.00966507715089171,0.6529950154860813,0.6532301579564065,0.9891854177568463,0.9853528608466802,0.0038325569101661516,132,512
paired_contrastive,雾天,2,49,Correct-vs-nearest-wrong prototype margin,True,0.13593441632591607,0.06567125456580704,0.07026316176010904,0.6796532511718104,0.7741778741360266,0.983186952248023,0.9768397387445007,0.006347213503522298,132,512
paired_contrastive,雾天,3,50,Correct-vs-nearest-wrong prototype margin,True,0.12464376459748779,0.11889019348035755,0.005753571117130235,0.7077262601462407,0.6905774684925446,0.983186952248023,0.9789898794795217,0.004197072768501342,132,512
paired_contrastive,黑天,1,42,Correct-vs-nearest-wrong prototype margin,True,0.0961304696739577,0.11572578704718514,-0.019595317373227436,0.764201972467942,0.7295025181101608,0.9482646008961798,0.9421703296703297,0.006094271225850156,120,512
paired_contrastive,黑天,2,43,Correct-vs-nearest-wrong prototype margin,True,0.11511049287493283,0.06132402354359947,0.05378646933133336,0.7158292287501082,0.7995154393094228,0.901725980956249,0.8921411476190054,0.009584833337243581,120,512
paired_contrastive,黑天,3,44,Correct-vs-nearest-wrong prototype margin,True,0.11771744450386916,0.10577431934828298,0.011943125155586182,0.7198031920453628,0.7207333039306606,0.9573678980593874,0.9593827614267866,-0.0020148633673992,120,512
prototype_contrastive,逆光,1,45,Correct-vs-nearest-wrong prototype margin,True,0.058638299699079674,0.02682326823892041,0.031815031460159265,0.8234938328714554,0.8746038466030441,0.9775533108866442,0.9578002244668912,0.01975308641975304,37,512
prototype_contrastive,逆光,2,46,Correct-vs-nearest-wrong prototype margin,True,0.008885145273420362,0.011805589195706892,-0.00292044392228653,0.857950075257048,0.8788753609238766,0.9298528631861964,0.9298528631861964,0.0,37,512
prototype_contrastive,逆光,3,47,Correct-vs-nearest-wrong prototype margin,True,0.024510222543723793,0.02183695978300051,0.002673262760723282,0.8058678221992764,0.8193854245380132,0.9615988949322283,0.9615988949322283,0.0,37,512
prototype_contrastive,雨天,1,48,Correct-vs-nearest-wrong prototype margin,True,0.030086344540097263,0.017150223224860588,0.012936121315236675,0.864668591139504,0.8727163067585249,0.9703703703703704,0.9703703703703704,0.0,26,512
prototype_contrastive,雨天,2,49,Correct-vs-nearest-wrong prototype margin,True,-0.013903687140428151,-0.017899398935838227,0.003995711795410075,0.8150785335126225,0.8216062705313416,0.678917378917379,0.6851851851851851,-0.0062678062678060975,26,512
prototype_contrastive,雨天,3,50,Correct-vs-nearest-wrong prototype margin,True,-0.03042888795152845,-0.03354211387153386,0.003113225920005406,0.8811418458710164,0.8733824276610611,0.6025641025641025,0.613960113960114,-0.01139601139601143,26,512
prototype_contrastive,雾天,1,48,Correct-vs-nearest-wrong prototype margin,True,0.1409705904337637,0.10771166930154166,0.033258921132222036,0.6529950154860813,0.7089505492928937,0.9891854177568463,0.984988344988345,0.004197072768501342,132,512
prototype_contrastive,雾天,2,49,Correct-vs-nearest-wrong prototype margin,True,0.13593441632591607,0.08158183229711924,0.054352584028796835,0.6796532511718104,0.7448126676225275,0.983186952248023,0.9706716897327605,0.01251526251526247,132,512
prototype_contrastive,雾天,3,50,Correct-vs-nearest-wrong prototype margin,True,0.12464376459748779,0.12154217772066343,0.0031015868768243526,0.7077262601462407,0.6841747372852176,0.983186952248023,0.9773454686287616,0.005841483619261401,132,512
prototype_contrastive,黑天,1,42,Correct-vs-nearest-wrong prototype margin,True,0.0961304696739577,0.12805772174823163,-0.031927252074273924,0.764201972467942,0.6844764598567147,0.9482646008961798,0.9556670327110579,-0.0074024318148780965,120,512
prototype_contrastive,黑天,2,43,Correct-vs-nearest-wrong prototype margin,True,0.11511049287493283,0.11204469681160485,0.0030657960633279774,0.7158292287501082,0.7251587771981218,0.901725980956249,0.9082249712313004,-0.006498990275051408,120,512
prototype_contrastive,黑天,3,44,Correct-vs-nearest-wrong prototype margin,True,0.11771744450386916,0.10723212340608747,0.010485321097781691,0.7198031920453628,0.7401665524852558,0.9573678980593874,0.948278973514699,0.009088924544688348,120,512
classification_feedback,逆光,1,45,Generated-feature correct-class logit margin,True,3.06286323553807,2.9275865756176613,0.13527665992040872,0.8482653956671019,0.8355736075968135,0.9775533108866442,0.9775533108866442,0.0,37,512
classification_feedback,逆光,2,46,Generated-feature correct-class logit margin,True,1.6787138613494668,1.5839864353875857,0.0947274259618811,0.6622757564703308,0.63919178985074,0.9298528631861964,0.9615988949322283,-0.031746031746031855,37,512
classification_feedback,逆光,3,47,Generated-feature correct-class logit margin,True,2.5886618777404764,2.7925798804373354,-0.203918002696859,0.7876580163028695,0.8146368330797719,0.9615988949322283,0.9775533108866442,-0.015954415954415935,37,512
classification_feedback,雨天,1,48,Generated-feature correct-class logit margin,True,2.9204388719338636,1.458357198880269,1.4620816730535946,0.8531524981414742,0.6203874304103857,0.9703703703703704,0.7343073593073592,0.2360630110630112,26,512
classification_feedback,雨天,2,49,Generated-feature correct-class logit margin,True,0.763046723145705,1.4453014043661265,-0.6822546812204215,0.5466146470002818,0.6410424441211043,0.678917378917379,0.7671957671957673,-0.0882783882783883,26,512
classification_feedback,雨天,3,50,Generated-feature correct-class logit margin,True,0.5716206477238581,0.8081640234360328,-0.23654337571217465,0.4697948280317706,0.5273772820273076,0.6025641025641025,0.6610981610981611,-0.058534058534058575,26,512
classification_feedback,雾天,1,48,Generated-feature correct-class logit margin,True,4.6276247889706585,4.0459328916375386,0.58169189733312,0.919271383736049,0.8794387322000865,0.9891854177568463,0.9748329101763537,0.014352507580492668,132,512
classification_feedback,雾天,2,49,Generated-feature correct-class logit margin,True,4.63534429353295,3.971690409675692,0.6636538838572577,0.9283809285672853,0.8857484010062401,0.983186952248023,0.9685171970886256,0.01466975515939739,132,512
classification_feedback,雾天,3,50,Generated-feature correct-class logit margin,True,4.251677964898673,2.704102484791568,1.5475754801071049,0.8996212577642633,0.7697400154217207,0.983186952248023,0.9487935235718487,0.03439342867617434,132,512
classification_feedback,黑天,1,42,Generated-feature correct-class logit margin,True,3.815163483098149,3.476338685800632,0.33882479729751713,0.8682891301682979,0.8386151623481546,0.9482646008961798,0.906514684146263,0.04174991674991679,120,512
classification_feedback,黑天,2,43,Generated-feature correct-class logit margin,True,3.44573808433488,2.3670654884035076,1.0786725959313723,0.8216209102268355,0.7299727983299981,0.901725980956249,0.8553860089186176,0.046339972037631405,120,512
classification_feedback,黑天,3,44,Generated-feature correct-class logit margin,True,4.064620653043191,3.320922691375017,0.7436979616681736,0.8899842367949797,0.8366290125158499,0.9573678980593874,0.9455152689702868,0.011852629089100564,120,512
